Chr	Start	End	MedianPoint	Midpoint	Width	Feature_name	Name	Type	Direction	WatsonHpM	CrickHpM	TotalHpM	DCHpM	DCHpMpercent
15	842204	842421	842317	842312.5	218	snR5	SNR5	directional	+,+	65.76	79.89	145.65	1.21	0.83
15	846080	846187	846134	846133.5	108	YOR281C	PLP2	directional	-,-	8.3	23.32	31.62	0.13	0.42
15	847160	847335	847247	847247.5	176	YOR281C	PLP2	divergent	-,+	38.78	38.17	76.95	0.91	1.18
15	848280	848406	848337	848343	127	YOR284W	HUA2	directional	+,+	27.67	13.9	41.58	0.76	1.83
15	849406	849627	849492	849516.5	222	YOR285W	RDL1	directional	+,+	86.1	65.84	151.94	2.48	1.63
15	849900	850264	850143	850082	365	YOR285W	RDL1	directional	+,+	114.08	123.23	237.3	2.45	1.03
15	851890	852057	851985	851973.5	168	YOR287C	RRP36	directional	-,-	27.14	25.84	52.98	0.22	0.42
15	860394	861010	860564	860702	617	YOR290C	SNF2	divergent	-,+	229.55	187.38	416.93	5.14	1.23
15	866691	866854	866801	866772.5	164	YOR292C	null	divergent	-,+	13.17	18.83	32	0.3	0.94
15	868110	868247	868176	868178.5	138	YOR293C-A	null	divergent	-,+	23.17	31.23	54.41	0.39	0.71
15	875380	875531	875463	875455.5	152	YOR297C	TIM18	divergent	-,+	47.25	25.93	73.18	0.24	0.33
15	877794	877979	877892	877886.5	186	YOR298C-A	MBF1	divergent	-,+	123.66	69.79	193.46	2.39	1.24
15	878210	878259	878235	878234.5	50	YOR298C-A	MBF1	divergent	-,+	6.35	9.3	15.65	0	0
15	882032	882699	882539	882365.5	668	YOR301W	RAX1	directional	+,+	275.96	313.03	589	19.79	3.36
15	884201	884349	884294	884275	149	YOR303W	CPA1	directional	+,+	24.89	32.95	57.84	0.34	0.59
15	888755	888946	888838	888850.5	192	YOR304C-A	null	divergent	-,+	46.31	36.81	83.13	0.13	0.16
15	891729	892060	891902	891894.5	332	YOR306C	MCH5	directional	-,-	122.86	87.38	210.23	3.11	1.48
15	892289	892520	892377	892404.5	232	YOR307C	SLY41	directional	-,-	44.28	39.06	83.34	0.84	1.01
15	898418	898542	898458	898480	125	YOR310C	NOP58	directional	-,-	18.72	14.07	32.79	0	0
15	899997	900182	900111	900089.5	186	YOR312C	RPL20B	directional	-,-	33.82	33.71	67.53	0.57	0.85
15	904149	904477	904300	904313	329	YOR315W	SFG1	divergent	-,+	42.04	42.1	84.14	0.82	0.98
15	907764	907911	907823	907837.5	148	YOR316C-A	null	NA	NA	21.85	25.47	47.32	0.19	0.41
15	908879	909269	909116	909074	391	YOR316C	COT1	divergent	-,+	175.43	74.84	250.28	2.78	1.11
15	911922	912064	911998	911993	143	YOR317W	FAA1	directional	+,+	8.82	15.75	24.57	0.16	0.66
15	915356	915453	915412	915404.5	98	YOR320C	GNT1	divergent	-,+	10.82	8.02	18.85	0.05	0.27
15	915718	915977	915826	915847.5	260	YOR321W	PMT3	divergent	-,+	90.71	81.96	172.67	2.26	1.31
15	921295	921503	921412	921399	209	YOR323C	PRO2	directional	-,-	51.12	49.76	100.88	0.89	0.88
15	922981	923062	923030	923021.5	82	YOR323C	PRO2	directional	-,-	6.02	21.99	28.01	0.1	0.37
15	925126	925518	925326	925322	393	YOR324C	FRT1	divergent	-,+	157.63	177.96	335.59	9.42	2.81
15	930398	930547	930470	930472.5	150	YOR326W	MYO2	convergent	+,-	64.37	27.97	92.34	0.36	0.39
15	931187	931921	931434	931554	735	YOR328W	PDR10	divergent	-,+	353.42	250.33	603.75	16.12	2.67
15	932328	932468	932377	932398	141	YOR328W	PDR10	NA	NA	16.4	12.46	28.86	0.14	0.48
15	933407	933579	933496	933493	173	YOR328W	PDR10	NA	NA	34.28	26.54	60.83	0.35	0.58
15	939495	939611	939561	939553	117	YOR329C	SCD5	directional	-,-	24.22	18.31	42.53	0.11	0.26
15	943380	943669	943557	943524.5	290	YOR332W	VMA4	divergent	-,+	789.43	700.47	1489.9	26.06	1.75
15	944384	944611	944516	944497.5	228	YOR334W	MRS2	directional	+,+	87.35	83.22	170.57	1.63	0.96
15	949238	949676	949388	949457	439	YOR336W	KRE5	divergent	-,+	176.78	163.35	340.13	3.55	1.04
15	953984	954471	954117	954227.5	488	YOR337W	TEA1	directional	+,+	256.03	154.33	410.36	2.61	0.64
15	956563	956839	956733	956701	277	YOR337W	TEA1	directional	+,+	134.28	113.7	247.98	1.29	0.52
15	960307	960791	960682	960549	485	YOR341W	RPA190	divergent	-,+	111.05	89.5	200.55	1.05	0.53
15	967977	968566	968303	968271.5	590	YOR342C	null	divergent_overlapping	-,+	201.15	164.04	365.19	5.58	1.53
15	968779	968880	968828	968829.5	102	YORWsigma4	null	divergent_overlapping	-,+	13.63	20.99	34.62	0.56	1.6
15	976777	976899	976837	976838	123	YOR344C	TYE7	convergent_overlapping	+,-	24.64	26.41	51.05	0.31	0.61
15	978424	979060	978619	978742	637	YOR344C	TYE7	divergent	-,+	150.23	99.57	249.8	4.14	1.66
15	981466	981578	981516	981522	113	ARS1529	null	divergent	-,+	22.45	26.45	48.91	0.53	1.09
15	986591	988500	987329	987545.5	1910	YOR348C	PUT4	NA	NA	715.23	646.78	1362.01	44.19	3.24
15	989103	989735	989558	989419	633	YOR349W	CIN1	divergent	-,+	334.08	220.79	554.87	14.66	2.64
15	996674	996723	996691	996698.5	50	YOR351C	MEK1	divergent	-,+	8.4	3.84	12.24	0	0
15	996969	997073	997020	997021	105	YOR352W	null	divergent	-,+	11.78	17.77	29.55	0.13	0.45
15	1000916	1001072	1001006	1000994	157	YOR354C	MSC6	directional	-,-	36.88	63.58	100.46	1.63	1.62
15	1003374	1003828	1003708	1003601	455	YOR354C	MSC6	divergent	-,+	104.31	100.81	205.12	4.62	2.25
15	1004337	1004573	1004465	1004455	237	YOR355W	GDS1	divergent	-,+	46.66	58.53	105.19	2.33	2.21
15	1006883	1007152	1007031	1007017.5	270	YOR356W	null	directional	+,+	239.43	197.19	436.63	12.2	2.8
15	1009714	1010118	1009831	1009916	405	YOR357C	SNX3	divergent	-,+	85.23	82.34	167.57	0.72	0.43
15	1010787	1011063	1010903	1010925	277	YOR358W	HAP5	directional	+,+	120.39	70.61	191	0.76	0.4
15	1015076	1015199	1015144	1015137.5	124	YOR360C	PDE2	directional	-,-	25.59	30.42	56	0.7	1.24
15	1017589	1017771	1017683	1017680	183	YOR361C	PRT1	directional	-,-	42.45	30.39	72.84	0.47	0.64
15	1018804	1019341	1019204	1019072.5	538	YOR362C	PRE10	directional	-,-	144.28	144	288.28	6.45	2.24
15	1023293	1023589	1023401	1023441	297	YOR363C	PIP2	divergent	-,+	31.48	45.98	77.46	0.21	0.27
15	1025308	1025354	1025341	1025331	47	YOR365C	null	NA	NA	7.6	4.18	11.78	0	0
15	1025645	1025957	1025795	1025801	313	YOR367W	SCP1	divergent	-,+	56.69	57.2	113.89	0.46	0.4
15	1031354	1031443	1031374	1031398.5	90	YOR370C	MRS6	directional	-,-	7.77	4.55	12.33	0	0
15	1036543	1036771	1036680	1036657	229	YOR373W	NUD1	divergent	-,+	95	72.43	167.43	1.03	0.61
15	1039428	1039743	1039598	1039585.5	316	YOR373W	NUD1	directional	+,+	105.67	126.83	232.5	5.3	2.28
15	1043187	1043884	1043395	1043535.5	698	YOR375C	GDH1	divergent	-,+	190.01	165.23	355.24	6.98	1.96
15	1048212	1048414	1048296	1048313	203	YOR377W	ATF1	directional	+,+	28.82	51.72	80.54	1.22	1.51
15	1050953	1051039	1050998	1050996	87	YOR378W	AMF1	null	null	13.69	14.02	27.71	0	0
15	1054060	1054191	1054124	1054125.5	132	YOR380W	RDR1	directional	+,+	21.9	29.33	51.24	0.05	0.1
15	1058910	1059233	1059017	1059071.5	324	YOR382W	FIT2	directional	+,+	140.47	120.1	260.57	3.01	1.15
15	1061175	1061475	1061336	1061325	301	YOR384W	FRE5	divergent	-,+	139.09	152.03	291.12	3.74	1.28
15	1064458	1064687	1064571	1064572.5	230	YOR385W	null	directional	+,+	127.39	78.3	205.69	2.25	1.09
15	1066631	1066732	1066676	1066681.5	102	YOR386W	PHR1	directional	+,+	14.61	23.97	38.58	0.22	0.57
15	1070908	1070999	1070952	1070953.5	92	YOR386W	PHR1	convergent	+,-	32.78	37.46	70.24	2.04	2.9
16	14504	14589	14555	14546.5	86	YPL279C	FEX2	divergent	-,+	7.66	25.67	33.33	0.26	0.79
16	16999	17142	17065	17070.5	144	YPL277C	null	divergent_overlapping	-,+	47.57	23.96	71.53	0.82	1.14
16	22002	22100	22041	22051	99	YPL279C	FEX2	divergent	-,+	14.41	18.44	32.85	0.34	1.05
16	22485	22819	22653	22652	335	YPL274W	SAM3	directional_overlapping	+,+	157.89	227.88	385.77	11.94	3.1
16	24718	24903	24796	24810.5	186	YPL274W	SAM3	directional	+,+	33.03	51.48	84.51	0.69	0.81
16	28427	28596	28517	28511.5	170	YPL272C	null	divergent	-,+	32.68	36.12	68.8	1.74	2.53
16	29813	29967	29887	29890	155	YPL271W	ATP15	divergent	-,+	48.34	46.14	94.48	0.37	0.39
16	40102	40763	40465	40432.5	662	YPL266W	DIM1	directional	+,+	433.02	380.9	813.91	24.15	2.97
16	46584	47283	46977	46933.5	700	YPL263C	KEL3	divergent	-,+	394.95	666.7	1061.65	41.02	3.86
16	48982	49171	49050	49076.5	190	YPL260W	null	directional	+,+	50.74	30.89	81.63	0.08	0.1
16	52710	52957	52807	52833.5	248	YPL259C	APM1	directional	-,-	119.83	206.86	326.68	5.6	1.71
16	54819	54875	54836	54847	57	YPL258C	THI21	NA	NA	14.47	9	23.47	0	0
16	56021	56375	56115	56198	355	YPLWdelta2	null	divergent_overlapping	-,+	68.8	83.36	152.16	2.43	1.6
16	63085	63200	63152	63142.5	116	YPL257W	null	directional_overlapping	+,+	18.99	11.46	30.45	0	0
16	63846	64010	63915	63928	165	YPL257W	null	convergent	+,-	33.61	26.15	59.76	0.34	0.58
16	66980	67661	67291	67320.5	682	YPL255W	BBP1	divergent	-,+	139.26	114.19	253.45	2.48	0.98
16	69107	69234	69164	69170.5	128	YPL255W	BBP1	directional	+,+	42.73	10.87	53.6	0.18	0.34
16	73935	74170	74061	74052.5	236	YPL252C	YAH1	directional	-,-	162.27	115.41	277.68	5.06	1.82
16	74496	74653	74576	74574.5	158	YPL250C	ICY2	NA	NA	39.42	34.64	74.05	0.4	0.54
16	74883	75276	75023	75079.5	394	YPL250C	ICY2	directional	-,-	358.92	258.53	617.45	31.04	5.03
16	82354	82586	82475	82470	233	YPL248C	GAL4	directional	-,-	105.42	98.06	203.48	2.58	1.27
16	84256	84793	84411	84524.5	538	YPL246C	RBD2	NA	NA	163.09	168.76	331.85	3.57	1.07
16	85348	85565	85476	85456.5	218	YPL245W	null	divergent	-,+	96.88	98.48	195.36	1.78	0.91
16	86522	86572	86560	86547	51	YPL245W	null	NA	NA	6.34	8.8	15.13	0	0
16	87567	87690	87627	87628.5	124	YPL244C	HUT1	NA	NA	19.26	25.92	45.18	0.2	0.44
16	88021	88451	88299	88236	431	YPL244C	HUT1	divergent	-,+	177.7	126.47	304.16	3.56	1.17
16	95215	95428	95361	95321.5	214	YPL241C	CIN2	NA	NA	40.96	62.1	103.06	0.51	0.5
16	98851	98974	98918	98912.5	124	YPL240C	HSP82	divergent	-,+	18.37	17.99	36.36	0.08	0.22
16	99210	99259	99242	99234.5	50	YPL239W	YAR1	divergent	-,+	9.86	9.96	19.81	0	0
16	100227	100363	100282	100295	137	YPL239W	YAR1	directional	+,+	27.49	21.65	49.14	0.19	0.39
16	103036	103093	103059	103064.5	58	YPL236C	ENV7	divergent	-,+	13.85	10.49	24.34	0	0
16	105517	105723	105616	105620	207	YPL234C	TFP3	divergent	-,+	49.48	64.53	114.01	0.82	0.72
16	105941	106071	106014	106006	131	YPL233W	NSL1	divergent	-,+	22.4	24.18	46.58	0.11	0.25
16	106861	107092	106984	106976.5	232	YPL233W	NSL1	directional	+,+	93.38	104.15	197.54	2.19	1.11
16	108288	108543	108423	108415.5	256	YPL231W	FAS2	directional	+,+	83.5	199.15	282.65	3.31	1.17
16	114563	115105	114868	114834	543	YPL230W	USV1	directional	+,+	80.36	95.7	176.06	3.61	2.05
16	116820	116969	116888	116894.5	150	ARS1607	null	directional	+,+	13.54	34.26	47.8	0	0
16	118027	118167	118089	118097	141	YPL228W	CET1	directional	+,+	22.5	28.03	50.53	0.25	0.5
16	121315	121722	121501	121518.5	408	YPL226W	NEW1	divergent	-,+	195.27	222.99	418.27	4.5	1.08
16	128161	128523	128407	128342	363	YPL224C	MMT2	directional	-,-	82.04	81.32	163.36	3.33	2.04
16	129870	130051	129972	129960.5	182	YPL222W	FMP40	divergent	-,+	44.99	45.91	90.9	0.25	0.27
16	132275	132997	132785	132636	723	YPL221W	FLC1	directional	+,+	327.1	401.74	728.84	21.66	2.97
16	135525	135752	135607	135638.5	228	YPL220W	RPL1A	directional	+,+	52.25	79.09	131.34	0.18	0.14
16	136510	136619	136560	136564.5	110	YPL220W	RPL1A	directional	+,+	12.99	22.5	35.49	0.12	0.33
16	138372	138631	138490	138501.5	260	YPL218W	SAR1	directional	+,+	146.37	202.17	348.54	8.65	2.48
16	141596	141710	141661	141653	115	YPL217C	BMS1	NA	NA	8.99	24.03	33.02	0	0
16	142162	142288	142223	142225	127	YPL217C	BMS1	NA	NA	22.64	26.63	49.27	0.23	0.48
16	143261	143364	143312	143312.5	104	YPL217C	BMS1	divergent	-,+	14.95	15.66	30.61	0	0
16	150299	150566	150424	150432.5	268	YPL213W	LEA1	divergent	-,+	108.58	161.54	270.12	3.57	1.32
16	153194	153458	153305	153326	265	YPL211W	NIP7	divergent	-,+	211.45	173	384.46	12.19	3.17
16	156286	156412	156349	156349	127	YPL210C	SRP72	directional	-,-	32.88	19.79	52.67	0.57	1.07
16	157668	157814	157748	157741	147	YPL208W	RKM1	divergent	-,+	36.47	24.67	61.14	0.39	0.63
16	159572	159836	159750	159704	265	YPL208W	RKM1	directional	+,+	88.43	44.57	133.01	0.32	0.24
16	163620	164130	163977	163875	511	YPL206C	PGC1	divergent	-,+	254.11	308.29	562.4	2.72	0.48
16	165846	166026	165937	165936	181	YPL204W	HRR25	directional	+,+	96.21	100.23	196.44	2.15	1.09
16	169404	169711	169534	169557.5	308	YPL201C	YIG1	directional	-,-	205.53	334.7	540.24	12.59	2.33
16	171195	171478	171360	171336.5	284	YPL200W	CSM4	divergent	-,+	212.43	193.94	406.37	12.27	3.02
16	172785	173083	172969	172934	299	YPL199C	null	divergent	-,+	290.74	385.59	676.33	16.27	2.41
16	174820	174966	174887	174893	147	YPL196W	OXR1	directional	+,+	25.53	36.29	61.82	0.19	0.31
16	176028	176171	176097	176099.5	144	YPL195W	APL5	directional	+,+	29.22	38.63	67.85	0.25	0.37
16	179060	179203	179136	179131.5	144	YPL195W	APL5	directional	+,+	37.97	27.26	65.23	0.19	0.3
16	181155	181284	181205	181219.5	130	YPL194W	DDC1	directional	+,+	26.36	18.09	44.46	0.05	0.12
16	183286	183432	183365	183359	147	YPL192C	PRM3	directional	-,-	32.72	27.42	60.14	1.07	1.79
16	187962	188028	187999	187995	67	YPL190C	NAB3	directional	-,-	9.27	9.85	19.12	0	0
16	188662	188982	188853	188822	321	YPL189W	GUP2	divergent	-,+	111.96	143.06	255.01	1.24	0.49
16	195575	195811	195712	195693	237	YPL184C	MRN1	directional	-,-	66.74	44.94	111.69	1	0.9
16	198461	198965	198628	198713	505	YPL183W-A	RTC6	divergent	-,+	114.66	169.07	283.73	3.5	1.23
16	202958	203313	203142	203135.5	356	YPL181W	CTI6	divergent	-,+	178.48	161.45	339.93	8.91	2.62
16	207813	207926	207879	207869.5	114	YPL180W	TCO89	directional	+,+	15.61	23.43	39.05	0.11	0.29
16	211952	212085	212027	212018.5	134	YPLWdelta8	null	directional	+,+	31.11	32.91	64.03	0.4	0.62
16	214104	215288	214320	214696	1185	YPL177C	CUP9	directional	-,-	815.71	862.23	1677.94	89.51	5.33
16	215658	215847	215761	215752.5	190	YPL176C	TRE1	directional	-,-	36.34	57.53	93.87	2.04	2.17
16	218387	218574	218475	218480.5	188	YPL176C	TRE1	divergent	-,+	73.1	53.72	126.82	0.41	0.32
16	222912	223086	223003	222999	175	YPL173W	MRPL40	divergent	-,+	49.93	65.34	115.27	1.07	0.92
16	225895	226045	225972	225970	151	YPL171C	OYE3	directional	-,-	37.59	31.78	69.36	0.08	0.12
16	227543	228260	228065	227901.5	718	YPL170W	DAP1	divergent	-,+	528.85	610.15	1138.99	47.37	4.16
16	230864	231102	230958	230983	239	YPL169C	MEX67	divergent	-,+	90.68	145.05	235.74	2	0.85
16	237165	237281	237215	237223	117	YPL166W	ATG29	divergent_overlapping	-,+	16.9	19.29	36.18	0.17	0.47
16	241573	241737	241659	241655	165	YPL164C	MLH3	directional	-,-	49.95	58.94	108.89	0.51	0.46
16	242826	243070	242935	242948	245	YPL163C	SVS1	directional	-,-	220.93	276.68	497.6	10.88	2.19
16	244149	244273	244224	244211	125	YPL161C	BEM4	directional	-,-	15.17	31.42	46.59	0.63	1.35
16	246328	246858	246702	246593	531	YPL161C	BEM4	divergent	-,+	288.26	236.43	524.69	16.23	3.09
16	251828	252028	251959	251928	201	YPL158C	AIM44	directional	-,-	60.95	24.63	85.57	0.06	0.07
16	253670	253838	253751	253754	169	YPL158C	AIM44	NA	NA	55.48	28.29	83.77	0.51	0.61
16	254526	254697	254601	254611.5	172	YPL157W	TGS1	divergent	-,+	25.84	34.85	60.69	0.37	0.6
16	256931	257391	257051	257161	461	YPL155C	KIP2	directional	-,-	160.73	269.41	430.14	11.65	2.71
16	259433	259627	259544	259530	195	YPL154C	PEP4	directional	-,-	54.87	41.46	96.33	0.28	0.29
16	264417	264900	264802	264658.5	484	YPL152W	RRD2	NA	NA	66.91	90.36	157.28	0.8	0.51
16	267632	267713	267692	267672.5	82	YPL151C	PRP46	divergent	-,+	11.66	12.53	24.2	0	0
16	272983	273160	273074	273071.5	178	YPL147W	PXA1	divergent	-,+	50.73	55.1	105.83	0.96	0.91
16	280004	280443	280217	280223.5	440	YPL144W	POC4	divergent	-,+	357.31	225.78	583.09	15.27	2.62
16	287079	287287	287156	287183	209	YPL140C	MKK2	directional	-,-	39.35	38.32	77.68	0.24	0.3
16	292548	292625	292592	292586.5	78	YPL138C	SPP1	directional	-,-	11.63	6.85	18.49	0	0
16	296741	297406	297009	297073.5	666	YPL137C	GIP3	divergent	-,+	416.21	298.47	714.69	23.04	3.22
16	298806	298923	298859	298864.5	118	YPL134C	ODC1	NA	NA	12.54	19.17	31.71	0.11	0.36
16	299565	299839	299670	299702	275	YPL133C	RDS2	directional	-,-	103.78	86.36	190.13	3.55	1.87
16	301391	301494	301443	301442.5	104	YPL133C	RDS2	divergent	-,+	9.65	23.56	33.2	0.08	0.24
16	302815	302982	302921	302898.5	168	YPL131W	RPL5	directional	+,+	26.53	22.45	48.98	0.67	1.36
16	305049	305190	305104	305119.5	142	YPL130W	SPO19	directional	+,+	19.52	22.34	41.86	0.05	0.12
16	308302	308564	308389	308433	263	YPL128C	TBF1	directional	-,-	69.37	62.17	131.54	0.78	0.59
16	309675	310178	309816	309926.5	504	YPL126W	NAN1	divergent	-,+	317.14	302.59	619.73	17.5	2.82
16	313016	313227	313103	313121.5	212	YPL126W	NAN1	directional	+,+	39.92	83.21	123.13	0.84	0.68
16	316576	316645	316601	316610.5	70	YPL125W	KAP120	directional	+,+	10.08	12.08	22.16	0.06	0.26
16	319030	319167	319093	319098.5	138	YPL123C	RNY1	directional	-,-	32.93	14.13	47.05	0.34	0.73
16	320825	320937	320884	320881	113	YPL122C	TFB2	directional	-,-	13.82	9.44	23.27	0.13	0.57
16	321622	322048	321794	321835	427	YPL121C	MEI5	divergent	-,+	193.59	115.82	309.41	3.07	0.99
16	326330	326529	326438	326429.5	200	YPL119C	DBP1	divergent	-,+	53.64	43.09	96.73	0.17	0.17
16	328932	329352	329074	329142	421	YPL117C	IDI1	divergent	-,+	141.81	120.09	261.91	4.38	1.67
16	335758	335919	335853	335838.5	162	YPL113C	null	directional	-,-	35.16	34.71	69.88	0.34	0.49
16	337166	337403	337282	337284.5	238	YPL112C	PEX25	directional	-,-	93.02	118.85	211.86	4.33	2.04
16	338728	338823	338775	338775.5	96	tM(CAU)P	IMT2	divergent	-,+	10.33	22.8	33.13	0	0
16	339403	339804	339559	339603.5	402	YPL111W	CAR1	divergent	-,+	526.81	696.04	1222.85	35.8	2.93
16	347520	347622	347577	347571	103	YPL109C	null	divergent	-,+	15.41	15.45	30.85	0.56	1.81
16	348286	348476	348378	348381	191	YPL108W	null	divergent	-,+	73.74	78.03	151.77	3.99	2.63
16	348890	349084	348986	348987	195	YPL108W	null	directional	+,+	52.27	55.18	107.45	0.79	0.74
16	352362	352620	352459	352491	259	YPL106C	SSE1	directional	-,-	136.95	100.07	237.02	4.91	2.07
16	355430	355635	355516	355532.5	206	YPL105C	SYH1	divergent	-,+	100.67	47.15	147.82	1.47	1
16	359446	359700	359566	359573	255	YPL103C	FMP30	divergent	-,+	256.72	176.66	433.39	13.67	3.15
16	359926	360187	360044	360056.5	262	YPL103C	FMP30	divergent	-,+	175.1	218.85	393.95	5.72	1.45
16	361637	361802	361731	361719.5	166	YPL100W	ATG21	directional	+,+	54.05	36.61	90.66	0.55	0.6
16	364107	364210	364144	364158.5	104	YPL099C	AIM43	directional	-,-	11.69	15.61	27.29	0	0
16	364764	364902	364834	364833	139	YPL098C	MGR2	divergent	-,+	41.23	17.77	59	0.17	0.29
16	369555	369739	369650	369647	185	YPL095C	EEB1	directional	-,-	25.91	23.28	49.19	0.2	0.4
16	370677	370914	370766	370795.5	238	YPL094C	SEC62	divergent	-,+	87.21	117.52	204.73	3	1.47
16	373119	373564	373384	373341.5	446	YPL093W	NOG1	directional	+,+	422.51	507.54	930.05	38.74	4.17
16	374995	375400	375116	375197.5	406	YPL092W	SSU1	directional	+,+	134.26	98.1	232.36	1.53	0.66
16	381203	381735	381505	381469	533	YPL088W	null	divergent	-,+	281.56	334.94	616.5	17.36	2.82
16	383018	383320	383182	383169	303	YPL088W	null	directional	+,+	141.55	192.63	334.18	5.23	1.56
16	386529	386909	386827	386719	381	YPL086C	ELP3	divergent	-,+	83.14	88.53	171.67	1.87	1.09
16	404236	404428	404336	404332	193	YPL082C	MOT1	divergent	-,+	47.02	37.01	84.03	3.28	3.91
16	408841	409001	408914	408921	161	YPL078C	ATP4	directional	-,-	20.85	14.33	35.18	0.06	0.17
16	412057	412162	412109	412109.5	106	YPL076W	GPI2	directional	+,+	13.44	19.22	32.66	0.1	0.32
16	415630	415667	415650	415648.5	38	YPL075W	GCR1	directional	+,+	8.25	3.81	12.06	0	0
16	420520	420735	420629	420627.5	216	YPL071C	null	divergent	-,+	82.91	79.04	161.96	0.95	0.58
16	423980	424107	424048	424043.5	128	YPL069C	BTS1	directional	-,-	18.24	20.05	38.29	0.08	0.21
16	425126	426137	425593	425631.5	1012	YPL068C	null	NA	NA	570.42	431.07	1001.49	32.65	3.26
16	427770	427850	427820	427810	81	YPL066W	RGL1	directional	+,+	19.79	10.44	30.23	0.11	0.36
16	429705	429821	429766	429763	117	YPL064C	CWC27	divergent	-,+	21.31	15.34	36.65	0.12	0.33
16	431528	432297	431891	431912.5	770	YPL063W	TIM50	directional	+,+	218.48	285	503.48	17.91	3.56
16	444259	444500	444370	444379.5	242	YPL059W	GRX5	divergent	-,+	89.19	107.73	196.92	0.93	0.47
16	450809	451134	450934	450971.5	326	YPL058C	PDR12	directional	-,-	76.24	91.06	167.3	2.21	1.32
16	453356	453807	453495	453581.5	452	YPL056C	null	NA	NA	114.5	78.15	192.65	8	4.15
16	455247	455458	455365	455352.5	212	YPL055C	LGE1	divergent	-,+	29.5	20.79	50.3	0.37	0.74
16	458568	458752	458679	458660	185	YPL052W	OAZ1	divergent	-,+	46.3	33.3	79.6	0.26	0.33
16	462181	462339	462239	462260	159	YPL049C	DIG1	directional	-,-	19.45	38.48	57.93	0.25	0.44
16	463854	464340	464083	464097	487	YPL049C	DIG1	divergent	-,+	521.66	450.75	972.41	50.61	5.2
16	465715	465856	465785	465785.5	142	YPL048W	CAM1	directional	+,+	31.61	20.91	52.52	0	0
16	474948	475180	475073	475064	233	YPL041C	null	directional	-,-	170.73	302.45	473.18	7.49	1.58
16	475723	475932	475823	475827.5	210	YPL041C	null	directional	-,-	86.85	169.23	256.08	5	1.95
16	479020	479194	479111	479107	175	YPL039W	null	divergent	-,+	44.12	50.71	94.83	0.68	0.72
16	480403	480477	480437	480440	75	YPL040C	ISM1	divergent	-,+	8.02	11.11	19.13	0	0
16	481981	482483	482250	482232	503	YPL037C	EGD1	divergent	-,+	159.61	151.73	311.33	7.17	2.3
16	482850	483043	482953	482946.5	194	YPL036W	PMA2	NA	NA	52.12	97.58	149.7	5.19	3.47
16	486233	486344	486285	486288.5	112	YPL034W	null	directional	+,+	16.26	18.88	35.14	0	0
16	488198	488446	488312	488322	249	YPL033C	SRL4	directional	-,-	142.9	130.11	273.02	6.35	2.33
16	491674	491987	491847	491830.5	314	YPL031C	PHO85	directional	-,-	225.84	200.67	426.52	8.49	1.99
16	493062	493465	493204	493263.5	404	YPL031C	PHO85	divergent	-,+	50.3	78.37	128.67	0.57	0.44
16	497722	497973	497875	497847.5	252	YPL029W	SUV3	directional	+,+	87.22	83.37	170.59	0.68	0.4
