Chr	Start	End	Length	Midpoint	PanHits	Feature_name	Name	Type	Direction	WatsonHpM	CrickHpM	TotalHpM	BGHpM	Total-BGHpM	WatsonHpM300	CrickHpM300	TotalHpM300	BGHpM300	Total-BGHpM300	NormHpM	NormHpM300
14	686646	686715	70	686682.5	51	YNR032W	PPG1	NA	NA	19.25	5.92	25.17	0.23	24.94	47.38	21.72	69.1	2.22	66.88	28.22	71.67
14	687095	687855	761	687477	1155	YNR033W	ABZ1	divergent	-,+	238.87	331.17	570.04	2.52	567.52	254.67	347.95	602.61	4.5	598.11	642.24	640.94
14	689980	690241	262	690112.5	1212	YNR033W	ABZ1	directional	+,+	336.59	261.58	598.17	0.87	597.3	345.48	270.95	616.43	2.85	613.58	675.95	657.52
14	691581	692194	614	691889.5	513	ARS1427	null	directional	+,+	138.19	114.99	253.19	2.03	251.15	154.97	138.68	293.66	4.02	289.64	284.22	310.38
14	694099	694263	165	694183	183	YNR035C	ARC35	directional	-,-	51.82	38.5	90.32	0.55	89.77	53.8	43.43	97.23	2.53	94.7	101.59	101.48
14	694847	695005	159	694928	160	YNR036C	MRPS12	directional	-,-	28.13	50.83	78.97	0.53	78.44	35.04	54.29	89.33	2.51	86.82	88.77	93.04
14	695356	695567	212	695463.5	310	YNR037C	RSM19	divergent	-,+	58.24	94.76	153	0.7	152.3	62.68	96.73	159.41	2.69	156.73	172.35	167.95
14	699457	699714	258	699587.5	1283	YNR040W	null	divergent	-,+	373.61	259.6	633.21	0.85	632.36	380.52	268.98	649.5	2.84	646.66	715.62	692.96
14	701681	701908	228	701796.5	939	YNR043W	MVD1	divergent	-,+	218.64	244.8	463.43	0.75	462.68	225.55	252.69	478.24	2.74	475.5	523.6	509.55
14	703422	703491	70	703458.5	56	YNR044W	AGA1	directional	+,+	14.31	13.33	27.64	0.23	27.41	19.25	23.2	42.44	2.22	40.23	31.02	43.11
14	705936	706162	227	706051	254	YNR045W	PET494	directional	+,+	79.95	45.41	125.36	0.75	124.61	86.37	50.83	137.2	2.74	134.47	141.01	144.1
14	707555	707744	190	707651.5	406	YNR045W	PET494	directional	+,+	62.19	138.19	200.38	0.63	199.75	65.15	141.65	206.79	2.61	204.18	226.05	218.8
14	708253	708485	233	708371	415	YNR047W	FPK1	directional	+,+	74.52	130.29	204.82	0.77	204.05	79.95	136.22	216.17	2.76	213.41	230.91	228.7
14	711398	711571	173	711486.5	332	YNR048W	null	directional	+,+	83.41	80.45	163.86	0.57	163.28	86.86	85.88	172.74	2.56	170.18	184.78	182.37
14	713741	713870	130	713807.5	133	YNR049C	MSO1	directional	-,-	30.11	35.53	65.64	0.43	65.21	37.51	43.93	81.43	2.42	79.02	73.8	84.68
14	715484	715711	228	715599.5	321	YNR050C	LYS9	directional	-,-	68.6	89.82	158.43	0.75	157.67	82.91	105.62	188.53	2.74	185.79	178.43	199.1
14	715976	716028	53	716004	32	snR49	SNR49	directional	-,-	4.94	10.86	15.79	0.18	15.62	24.68	30.6	55.28	2.16	53.12	17.67	56.92
14	719082	719237	156	719161.5	185	YNR052C	POP2	directional	-,-	46.39	44.91	91.31	0.52	90.79	49.85	55.28	105.12	2.5	102.62	102.74	109.97
14	720749	720969	221	720861	445	YNR052C	POP2	directional	-,-	122.4	97.23	219.63	0.73	218.89	130.79	110.06	240.85	2.72	238.13	247.71	255.18
14	723188	723386	199	723288	497	YNR054C	ESF2	directional	-,-	143.62	101.67	245.29	0.66	244.63	147.57	106.6	254.17	2.64	251.53	276.84	269.54
14	724285	724462	178	724374.5	221	YNR054C	ESF2	directional	-,-	63.67	45.41	109.07	0.59	108.48	64.65	51.82	116.48	2.57	113.9	122.77	122.06
14	726018	726128	111	726074	121	tL(UAA)N	null	directional	-,-	21.22	38.5	59.72	0.37	59.35	21.72	39.48	61.2	2.35	58.85	67.17	63.06
14	728210	728363	154	728287.5	141	YNR055C	HOL1	directional	-,-	38	31.59	69.59	0.51	69.08	47.87	47.87	95.75	2.49	93.25	78.17	99.93
14	730638	731107	470	730873.5	627	YNR055C	HOL1	directional	-,-	151.02	158.43	309.45	1.56	307.89	157.44	160.4	317.84	3.54	314.3	348.43	336.8
14	733898	733955	58	733926.5	44	YNR057C	BIO4	NA	NA	11.84	9.87	21.72	0.19	21.52	22.7	22.21	44.91	2.18	42.73	24.36	45.79
14	735884	736090	207	735987	168	YNR058W	BIO3	directional	+,+	29.61	53.3	82.91	0.68	82.23	37.51	65.64	103.15	2.67	100.48	93.06	107.67
14	736476	736676	201	736576	276	YNR059W	MNT4	directional	+,+	49.85	86.37	136.22	0.67	135.55	54.29	93.77	148.06	2.65	145.41	153.4	155.82
14	739228	739613	386	739420.5	611	YNR060W	FRE4	directional	+,+	173.23	128.32	301.55	1.28	300.28	192.97	135.72	328.7	3.26	325.44	339.81	348.74
14	743601	743808	208	743704.5	386	YNR061C	null	directional	-,-	75.51	114.99	190.51	0.69	189.82	78.47	115.98	194.45	2.67	191.78	214.81	205.51
14	746117	746167	51	746142	41	YNR062C	null	divergent	-,+	11.35	8.88	20.24	0.17	20.07	29.61	15.3	44.91	2.15	42.76	22.71	45.82
14	746742	746842	101	746792	80	YNR063W	null	divergent	-,+	25.66	13.82	39.48	0.33	39.15	27.64	18.75	46.39	2.32	44.07	44.3	47.23
14	754400	754499	100	754449.5	87	YNR066C	null	NA	NA	20.24	22.7	42.94	0.33	42.61	26.65	30.6	57.25	2.32	54.93	48.22	58.87
14	755019	755198	180	755108.5	162	YNR066C	null	directional	-,-	46.39	33.56	79.95	0.6	79.36	55.77	44.42	100.19	2.58	97.61	89.81	104.6
14	759331	759500	170	759415.5	121	YNR067C	DSE4	directional	-,-	28.63	31.09	59.72	0.56	59.16	34.05	43.93	77.98	2.55	75.43	66.94	80.83
14	763124	763241	118	763182.5	57	YNR069C	BSC5	divergent	-,+	8.39	19.74	28.13	0.39	27.74	34.55	37.02	71.56	2.38	69.19	31.39	74.14
14	764029	764239	211	764134	272	YNR070W	PDR18	divergent	-,+	51.82	82.42	134.24	0.7	133.54	56.26	85.88	142.14	2.68	139.46	151.13	149.44
14	769515	769660	146	769587.5	155	YNR070W	PDR18	convergent	+,-	40.96	35.53	76.5	0.48	76.02	49.35	49.35	98.71	2.47	96.24	86.02	103.13
14	778941	779064	124	779002.5	101	YNR074C	AIF1	divergent	-,+	25.17	24.68	49.85	0.41	49.44	29.12	32.08	61.2	2.4	58.8	55.95	63.01
14	781401	781581	181	781491	291	YNR075C-A	null	convergent	+,-	97.72	45.9	143.62	0.6	143.02	102.66	45.9	148.56	2.58	145.97	161.85	156.42
15	21607	21689	83	21647	55	YOL158C	ENB1	directional	-,-	13.33	13.82	27.14	0.27	26.87	23.2	22.21	45.41	2.26	43.15	30.41	46.24
15	27885	28027	143	27955	79	YOL155W-A	null	convergent	+,-	30.6	8.39	38.99	0.47	38.52	39.98	17.27	57.25	2.46	54.79	43.59	58.72
15	32280	32427	148	32352.5	125	YOL155C	HPF1	divergent	-,+	37.02	24.68	61.69	0.49	61.2	41.95	26.16	68.11	2.48	65.63	69.26	70.33
15	34246	34428	183	34336	117	YOL154W	ZPS1	divergent	-,+	27.64	30.11	57.74	0.61	57.14	35.04	38.99	74.03	2.59	71.44	64.66	76.56
15	38645	38880	236	38761.5	498	YOL153C	null	divergent	-,+	82.91	162.87	245.78	0.78	245	91.31	166.32	257.63	2.77	254.86	277.26	273.11
15	40399	40436	37	40416.5	30	YOL152W	FRE7	divergent	-,+	4.44	10.36	14.81	0.12	14.68	13.33	19.74	33.07	2.11	30.96	16.62	33.18
15	43428	43594	167	43510	194	YOL151W	GRE2	directional	+,+	58.24	37.51	95.75	0.55	95.19	59.22	38.5	97.72	2.54	95.18	107.73	102
15	52948	53018	71	52982	56	YOL144W	NOP8	divergent	-,+	13.33	14.31	27.64	0.23	27.4	16.78	25.17	41.95	2.22	39.73	31.01	42.58
15	55417	55530	114	55472.5	96	YOL142W	RRP40	divergent	-,+	9.87	37.51	47.38	0.38	47	13.82	48.37	62.19	2.36	59.82	53.19	64.11
15	58549	58750	203	58649	209	YOL140W	ARG8	directional	+,+	54.78	48.37	103.15	0.67	102.48	57.25	57.25	114.5	2.66	111.84	115.97	119.85
15	69098	69349	252	69223.5	310	YOL135C	MED7	directional	-,-	77.98	75.02	153	0.83	152.16	81.93	79.95	161.88	2.82	159.06	172.2	170.45
15	70095	70215	121	70155	142	YOL135C	MED7	divergent	-,+	39.98	30.11	70.08	0.4	69.68	53.3	36.52	89.82	2.39	87.44	78.86	93.7
15	83079	83632	554	83355.5	1617	YOL126C	MDH2	divergent	-,+	415.56	382.49	798.06	1.83	796.22	422.96	388.91	811.87	3.82	808.06	901.06	865.92
15	87164	87418	255	87291	336	YOL124C	TRM11	divergent	-,+	64.16	101.67	165.83	0.84	164.99	77.49	110.06	187.55	2.83	184.72	186.71	197.94
15	91501	91701	201	91601	255	YOL122C	SMF1	directional	-,-	66.63	59.22	125.85	0.67	125.19	76.99	72.55	149.54	2.65	146.89	141.67	157.41
15	92953	93112	160	93032.5	122	YOL121C	RPS19A	directional	-,-	31.09	29.12	60.21	0.53	59.68	44.42	34.05	78.47	2.51	75.96	67.54	81.4
15	94546	94791	246	94668.5	135	YOL119C	MCH4	directional	-,-	25.17	41.46	66.63	0.81	65.81	31.59	44.42	76.01	2.8	73.21	74.48	78.45
15	96474	96989	516	96731.5	1385	YOL119C	MCH4	divergent	-,+	358.31	325.24	683.55	1.71	681.85	360.78	332.15	692.93	3.69	689.24	771.62	738.59
15	97334	97459	125	97396.5	91	YOL117W	RRI2	divergent	-,+	25.66	19.25	44.91	0.41	44.5	30.6	24.68	55.28	2.4	52.88	50.36	56.66
15	99437	99665	229	99551	577	YOL117W	RRI2	directional	+,+	144.61	140.17	284.77	0.76	284.02	149.05	142.14	291.19	2.74	288.45	321.41	309.1
15	101268	101348	81	101308	69	YOL115W	PAP2	directional	+,+	11.35	22.7	34.05	0.27	33.79	22.21	28.13	50.34	2.25	48.09	38.23	51.53
15	103909	104168	260	104038.5	561	YOL114C	null	divergent	-,+	129.31	147.57	276.88	0.86	276.02	137.2	157.93	295.14	2.85	292.29	312.36	313.22
15	106380	106515	136	106447.5	116	YOL113W	SKM1	directional	+,+	35.53	21.72	57.25	0.45	56.8	44.42	27.64	72.06	2.44	69.62	64.28	74.61
15	108079	108279	201	108179	209	YOL111C	MDY2	NA	NA	57.74	45.41	103.15	0.67	102.48	82.42	61.2	143.62	2.65	140.97	115.98	151.06
15	108986	109539	554	109262.5	507	YOL110W	SHR5	NA	NA	120.42	129.8	250.23	1.83	248.39	149.54	149.05	298.59	3.82	294.77	281.1	315.88
15	109765	110091	327	109928	285	YOL110W	SHR5	directional	+,+	60.21	80.45	140.66	1.08	139.58	87.85	96.24	184.09	3.07	181.02	157.95	193.99
15	110846	110916	71	110881	45	tG(UCC)O	SUF1	convergent	+,-	15.3	6.91	22.21	0.23	21.97	31.59	12.34	43.93	2.22	41.7	24.87	44.69
15	111850	112031	182	111940.5	192	YOL108C	INO4	divergent	-,+	38.99	55.77	94.76	0.6	94.16	41.95	59.22	101.18	2.59	98.59	106.55	105.65
15	117437	117680	244	117558.5	358	YOL104C	NDJ1	divergent_overlapping	-,+	92.29	84.4	176.69	0.81	175.88	93.28	92.29	185.57	2.79	182.78	199.04	195.87
15	123633	123899	267	123766	691	YOLWdelta5	null	directional_overlapping	+,+	149.05	191.99	341.04	0.88	340.15	151.02	193.96	344.98	2.87	342.12	384.94	366.61
15	126763	126866	104	126814.5	87	YOL102C	TPT1	directional	-,-	18.75	24.18	42.94	0.34	42.59	19.74	30.11	49.85	2.33	47.52	48.2	50.92
15	127982	128521	540	128251.5	2632	YOL101C	IZH4	divergent	-,+	563.62	735.38	1299	1.79	1297.21	586.82	753.14	1339.96	3.77	1336.19	1468.01	1431.87
15	128754	128897	144	128825.5	86	YOL100W	PKH2	divergent	-,+	20.24	22.21	42.44	0.48	41.97	44.91	59.22	104.14	2.46	101.68	47.49	108.96
15	135935	136435	501	136185	458	YOL097C	WRS1	divergent	-,+	110.06	115.98	226.04	1.66	224.38	116.48	118.94	235.42	3.64	231.78	253.93	248.37
15	137828	138029	202	137928.5	301	YOL097C	WRS1	directional	-,-	74.52	74.03	148.56	0.67	147.89	81.93	76.01	157.93	2.65	155.28	167.36	166.4
15	139135	139180	46	139157.5	34	YOL095C	HMI1	directional	-,-	6.91	9.87	16.78	0.15	16.63	15.3	21.22	36.52	2.14	34.38	18.82	36.85
15	141347	141512	166	141429.5	259	YOL095C	HMI1	directional	-,-	75.51	52.32	127.83	0.55	127.28	81.43	57.74	139.18	2.53	136.64	144.04	146.43
15	142637	142769	133	142703	114	YOL093W	TRM10	divergent	-,+	29.61	26.65	56.26	0.44	55.82	46.39	34.55	80.94	2.43	78.52	63.17	84.14
15	143956	144206	251	144081	946	YOL092W	null	directional	+,+	169.78	297.11	466.89	0.83	466.06	175.21	304.02	479.23	2.82	476.41	527.42	510.53
15	145124	145286	163	145205	125	YOL092W	null	directional	+,+	23.69	38	61.69	0.54	61.15	26.65	39.98	66.63	2.52	64.1	69.2	68.69
15	147104	147292	189	147198	354	YOL091W	SPO21	directional	+,+	59.72	114.99	174.71	0.63	174.09	64.16	119.44	183.6	2.61	180.99	197.01	193.95
15	153569	153842	274	153705.5	254	YOL088C	MPD2	directional	-,-	59.22	66.13	125.36	0.91	124.45	68.11	73.04	141.15	2.89	138.26	140.84	148.16
15	154740	154970	231	154855	309	YOL088C	MPD2	directional	-,-	80.94	71.56	152.5	0.76	151.74	83.41	73.54	156.95	2.75	154.2	171.72	165.24
15	158910	159107	198	159008.5	249	YOL086W-A	null	divergent	-,+	98.21	24.68	122.89	0.66	122.24	101.67	25.66	127.33	2.64	124.69	138.33	133.62
15	160803	161423	621	161113	649	YOL086C	ADH1	divergent	-,+	187.05	133.26	320.31	2.05	318.25	201.36	143.62	344.98	4.04	340.94	360.16	365.36
15	161749	162059	311	161904	1067	YOL084W	PHM7	divergent	-,+	318.83	207.78	526.61	1.03	525.58	330.67	218.14	548.82	3.01	545.8	594.78	584.88
15	163076	163279	204	163177.5	161	YOL084W	PHM7	NA	NA	31.59	47.87	79.46	0.68	78.78	45.41	53.3	98.71	2.66	96.05	89.16	102.93
15	165457	165508	52	165482.5	46	YOL084W	PHM7	directional	+,+	7.9	14.81	22.7	0.17	22.53	13.82	16.78	30.6	2.16	28.44	25.5	30.48
15	170111	170855	745	170483	1214	YOL082W	ATG19	directional	+,+	212.72	386.44	599.16	2.47	596.69	214.2	387.92	602.12	4.45	597.67	675.26	640.46
15	181476	181666	191	181571	210	YOL078W	AVO1	divergent	-,+	58.24	45.41	103.64	0.63	103.01	62.68	49.35	112.03	2.62	109.42	116.57	117.25
15	185215	185394	180	185304.5	159	YOL078W	AVO1	directional	+,+	49.35	29.12	78.47	0.6	77.88	62.19	35.53	97.72	2.58	95.14	88.13	101.95
15	186795	187005	211	186900	537	YOL076W	MDM20	divergent	-,+	212.22	52.81	265.03	0.7	264.33	214.2	53.3	267.5	2.68	264.82	299.14	283.78
15	193272	193876	605	193574	2970	YOL073C	null	directional	-,-	573	892.81	1465.82	2	1463.81	586.33	911.08	1497.4	3.99	1493.41	1656.55	1600.35
15	194791	195003	213	194897	502	YOL072W	THP1	divergent	-,+	127.83	119.93	247.76	0.7	247.05	149.54	142.14	291.68	2.69	288.99	279.58	309.69
15	196190	196530	341	196360	649	YOL071W	EMI5	directional	+,+	203.83	116.48	320.31	1.13	319.18	225.05	133.26	358.31	3.11	355.2	361.2	380.63
15	198716	198960	245	198838	808	YOL069W	NUF2	divergent	-,+	199.39	199.39	398.78	0.81	397.97	211.73	210.25	421.98	2.8	419.18	450.37	449.2
15	201810	201982	173	201896	376	YOL068C	HST1	directional	-,-	66.63	118.94	185.57	0.57	185	71.56	125.85	197.42	2.56	194.86	209.36	208.81
15	202529	202723	195	202626	307	YOL066C	RIB2	directional	-,-	80.45	71.07	151.52	0.65	150.87	86.37	78.47	164.84	2.63	162.21	170.74	173.83
15	204526	204684	159	204605	299	YOL065C	INP54	directional	-,-	97.23	50.34	147.57	0.53	147.04	99.7	53.8	153.49	2.51	150.98	166.4	161.79
15	205938	206056	119	205997	100	YOL064C	MET22	directional	-,-	27.14	22.21	49.35	0.39	48.96	34.55	26.16	60.71	2.38	58.33	55.41	62.5
15	207252	207364	113	207308	100	YOL063C	CRT10	directional	-,-	19.74	29.61	49.35	0.37	48.98	22.21	34.05	56.26	2.36	53.9	55.43	57.76
15	212011	212202	192	212106.5	203	YOL062C	APM4	divergent	-,+	44.91	55.28	100.19	0.64	99.55	52.81	60.21	113.02	2.62	110.4	112.66	118.31
15	216226	217067	842	216646.5	2285	YOL059W	GPD2	divergent	-,+	497.98	629.76	1127.74	2.79	1124.95	510.32	639.14	1149.46	4.77	1144.68	1273.07	1226.65
15	218657	219118	461	218887	3841	YOL058W	ARG1	directional	+,+	873.07	1022.62	1895.69	1.53	1894.16	891.83	1037.92	1929.74	3.51	1926.23	2143.56	2064.16
15	220503	220727	225	220614	425	YOL058W	ARG1	directional	+,+	103.64	106.11	209.75	0.74	209.01	118.45	121.9	240.35	2.73	237.62	236.53	254.64
15	226241	226621	381	226430	417	tG(GCC)O1	null	divergent	-,+	88.84	116.97	205.81	1.26	204.55	100.19	134.24	234.43	3.25	231.19	231.48	247.74
15	229977	230065	89	230020	54	YOL053W	AIM39	directional	+,+	14.81	11.84	26.65	0.29	26.36	22.21	20.73	42.94	2.28	40.66	29.83	43.57
15	232094	232405	312	232248.5	326	YOL052C	SPE2	directional	-,-	96.73	64.16	160.89	1.03	159.86	117.96	73.54	191.49	3.02	188.48	180.91	201.97
15	233776	234227	452	234000.5	605	snR81	SNR81	divergent	-,+	175.7	122.89	298.59	1.5	297.1	180.14	127.83	307.97	3.48	304.49	336.21	326.29
15	234500	234714	215	234606	341	snR81	SNR81	divergent	-,+	79.95	88.34	168.3	0.71	167.59	94.27	114.99	209.26	2.7	206.56	189.65	221.36
15	238403	238499	97	238450	71	YOL049W	GSH2	directional	+,+	20.73	14.31	35.04	0.32	34.72	22.7	19.25	41.95	2.31	39.64	39.29	42.48
15	241382	241552	171	241466	264	YOL047C	null	directional	-,-	80.94	49.35	130.29	0.57	129.73	85.38	54.78	140.17	2.55	137.61	146.81	147.47
15	242765	243270	506	243016.5	3098	YOL047C	null	divergent	-,+	723.53	805.46	1528.99	1.67	1527.31	726.49	810.89	1537.38	3.66	1533.72	1728.41	1643.54
15	246891	247111	221	247000	328	YOL044W	PEX15	directional	+,+	74.52	87.36	161.88	0.73	161.15	78.47	88.34	166.82	2.72	164.1	182.37	175.85
15	252816	252880	65	252847	61	YOL041C	NOP12	directional	-,-	22.7	7.4	30.11	0.22	29.89	31.09	13.82	44.91	2.2	42.71	33.83	45.77
15	253767	254107	341	253936	190	YOL039W	RPP2A	divergent	-,+	50.83	42.94	93.77	1.13	92.64	55.77	45.9	101.67	3.11	98.56	104.84	105.61
15	255199	255269	71	255233	42	YOL038W	PRE6	divergent	-,+	12.83	7.9	20.73	0.23	20.49	20.24	23.69	43.93	2.22	41.7	23.19	44.69
15	256191	256335	145	256262	134	YOL038W	PRE6	directional	+,+	40.47	25.66	66.13	0.48	65.65	46.39	28.63	75.02	2.47	72.55	74.3	77.75
15	259193	259297	107	259245	87	YOL036W	null	directional	+,+	17.27	25.17	42.44	0.35	42.09	20.73	29.12	49.85	2.34	47.51	47.63	50.91
15	265193	265274	82	265234.5	61	YOL033W	MSE1	directional	+,+	14.81	15.3	30.11	0.27	29.83	20.73	19.74	40.47	2.26	38.21	33.76	40.95
15	267602	268152	551	267878	2155	YOL030W	GAS5	divergent	-,+	390.88	672.7	1063.58	1.82	1061.76	394.34	677.63	1071.97	3.81	1068.16	1201.55	1144.65
15	271632	271802	171	271718	340	YOL027C	MDM38	directional	-,-	69.1	98.71	167.8	0.57	167.24	71.56	105.12	176.69	2.55	174.14	189.26	186.61
15	273793	273986	194	273890.5	254	YOL026C	MIM1	directional	-,-	72.55	52.81	125.36	0.64	124.72	74.03	54.29	128.32	2.63	125.69	141.14	134.69
15	274397	274860	464	274629.5	318	YOL026C	MIM1	divergent	-,+	91.31	65.64	156.95	1.54	155.41	93.28	67.62	160.89	3.52	157.37	175.87	168.64
15	277618	277972	355	277796	237	ARS1511	null	directional	+,+	55.28	61.69	116.97	1.17	115.79	56.26	66.13	122.4	3.16	119.24	131.04	127.78
15	285505	285967	463	285737	1488	YOL021C	DIS3	divergent	-,+	400.26	334.13	734.39	1.53	732.86	402.24	339.06	741.3	3.52	737.78	829.35	790.61
15	288284	288583	300	288434.5	591	tY(GUA)O	SUP3	NA	NA	116.97	174.71	291.68	0.99	290.69	128.81	194.45	323.27	2.98	320.29	328.96	343.23
15	296324	296417	94	296371.5	71	YOL016C	CMK2	divergent	-,+	19.25	15.79	35.04	0.31	34.73	25.66	21.22	46.89	2.3	44.59	39.3	47.78
15	296792	296944	153	296869	157	YOL015W	IRC10	divergent	-,+	41.46	36.03	77.49	0.51	76.98	44.91	42.94	87.85	2.49	85.36	87.12	91.47
15	303265	303394	130	303330.5	110	YOL012C	HTZ1	directional	-,-	24.18	30.11	54.29	0.43	53.86	28.13	36.52	64.65	2.42	62.24	60.95	66.69
15	304387	304563	177	304476	118	YOL012C	HTZ1	divergent	-,+	36.03	22.21	58.24	0.59	57.65	65.15	59.72	124.87	2.57	122.29	65.24	131.05
15	304807	304886	79	304847.5	76	YOL011W	PLB3	divergent	-,+	9.87	27.64	37.51	0.26	37.25	32.57	43.43	76.01	2.25	73.76	42.15	79.04
15	312665	312854	190	312760.5	319	YOL006C	TOP1	directional	-,-	73.04	84.4	157.44	0.63	156.81	75.51	88.34	163.86	2.61	161.24	177.46	172.79
15	315075	315228	154	315152.5	106	YOL006C	TOP1	NA	NA	33.56	18.75	52.32	0.51	51.81	37.51	28.63	66.13	2.49	63.64	58.63	68.2
15	315539	315957	419	315749	658	YOL005C	RPB11	directional	-,-	176.69	148.06	324.75	1.39	323.36	186.56	156.45	343.01	3.37	339.64	365.94	363.96
15	316219	316693	475	316457	941	YOL005C	RPB11	divergent	-,+	174.71	289.71	464.42	1.57	462.85	185.57	299.58	485.15	3.56	481.59	523.79	516.08
15	323081	323142	62	323112.5	47	YOL003C	PFA4	directional	-,-	16.29	6.91	23.2	0.21	22.99	19.25	11.84	31.09	2.19	28.9	26.02	30.97
15	324406	324803	398	324605.5	388	YOL002C	IZH2	divergent	-,+	90.32	101.18	191.49	1.32	190.18	93.28	109.07	202.35	3.3	199.05	215.22	213.3
15	329177	329288	112	329233.5	81	YOR002W	ALG6	directional	+,+	26.16	13.82	39.98	0.37	39.61	29.12	19.74	48.86	2.36	46.5	44.82	49.83
15	331208	331343	136	331276.5	115	YOR003W	YSP3	directional	+,+	23.2	33.56	56.76	0.45	56.31	26.16	38.99	65.15	2.44	62.71	63.72	67.2
15	349213	349301	89	349257	47	YOR011W	AUS1	divergent	-,+	14.31	8.88	23.2	0.29	22.9	32.08	27.14	59.22	2.28	56.94	25.92	61.02
15	356338	356490	153	356414	165	YOR012W	null	directional	+,+	30.6	50.83	81.43	0.51	80.93	34.05	54.29	88.34	2.49	85.85	91.58	92
15	357234	357325	92	357279.5	66	YOR012W	null	directional	+,+	14.31	18.26	32.57	0.3	32.27	27.14	24.18	51.33	2.29	49.04	36.52	52.55
15	364132	364222	91	364177	64	YOR018W	ROD1	directional	+,+	18.75	12.83	31.59	0.3	31.29	23.2	20.24	43.43	2.29	41.15	35.4	44.09
15	367769	367935	167	367852	136	YOR019W	null	directional	+,+	23.2	43.93	67.12	0.55	66.57	26.16	51.82	77.98	2.54	75.44	75.33	80.84
15	370959	371074	116	371016.5	86	YOR020C	HSP10	divergent	-,+	21.72	20.73	42.44	0.38	42.06	26.16	24.68	50.83	2.37	48.47	47.6	51.94
15	380754	380831	78	380792.5	66	YOR026W	BUB3	NA	NA	12.83	19.74	32.57	0.26	32.32	18.75	28.13	46.89	2.24	44.64	36.57	47.84
15	394668	394919	252	394793.5	689	YOR034C	AKR2	directional	-,-	95.25	244.8	340.05	0.83	339.22	97.72	245.78	343.5	2.82	340.68	383.88	365.08
15	397288	397563	276	397425.5	902	YOR034C-A	null	NA	NA	231.47	213.7	445.17	0.91	444.26	233.94	214.69	448.63	2.9	445.73	502.75	477.65
15	400154	400298	145	400226	90	YOR036W	PEP12	divergent	-,+	12.34	32.08	44.42	0.48	43.94	17.77	38	55.77	2.47	53.3	49.72	57.12
15	405431	405558	128	405494.5	151	YOR038C	HIR2	divergent	-,+	39.98	34.55	74.52	0.42	74.1	42.44	38.99	81.43	2.41	79.03	83.86	84.68
15	408151	408323	173	408237	217	snR9	SNR9	directional	+,+	65.15	41.95	107.1	0.57	106.53	70.08	43.93	114.01	2.56	111.45	120.55	119.43
15	410012	410419	408	410215.5	509	snR62	SNR62	directional	+,+	130.79	120.42	251.21	1.35	249.86	134.74	123.88	258.62	3.34	255.28	282.76	273.56
15	412493	412701	209	412597	197	YOR043W	WHI2	directional	+,+	40.96	56.26	97.23	0.69	96.54	47.38	60.71	108.09	2.68	105.41	109.25	112.96
15	417908	418129	222	418019.5	303	YOR047C	STD1	directional	-,-	68.6	80.94	149.54	0.73	148.81	69.59	84.89	154.48	2.72	151.76	168.4	162.62
15	421783	421903	121	421844	147	YOR048C	RAT1	directional	-,-	29.12	43.43	72.55	0.4	72.15	33.07	46.89	79.95	2.39	77.57	81.65	83.12
15	422247	422495	249	422372	515	YOR049C	RSB1	directional	-,-	169.78	84.4	254.17	0.82	253.35	172.74	88.34	261.08	2.81	258.27	286.71	276.77
15	424132	424640	509	424388	559	YOR051C	null	directional	-,-	162.87	113.02	275.89	1.68	274.2	168.79	117.96	286.75	3.67	283.08	310.31	303.35
15	426257	426429	173	426345	220	YOR051C	null	directional	-,-	51.33	57.25	108.58	0.57	108.01	58.73	66.63	125.36	2.56	122.8	122.23	131.59
15	430065	430232	168	430150.5	209	YOR056C	NOB1	directional	-,-	50.83	52.32	103.15	0.56	102.59	53.3	54.78	108.09	2.54	105.54	116.1	113.1
15	431725	432103	379	431916	253	YOR057W	SGT1	divergent	-,+	56.76	68.11	124.87	1.25	123.61	58.24	70.08	128.32	3.24	125.08	139.89	134.04
15	436602	436733	132	436669.5	150	ARS1501	null	directional	-,-	57.25	16.78	74.03	0.44	73.59	65.64	22.21	87.85	2.42	85.43	83.28	91.55
15	443739	444015	277	443879	279	YOR062C	null	divergent	-,+	56.26	81.43	137.7	0.92	136.78	66.13	87.85	153.98	2.9	151.08	154.79	161.9
15	444363	444426	64	444396.5	59	YOR063W	RPL3	divergent	-,+	12.34	16.78	29.12	0.21	28.91	16.78	24.18	40.96	2.2	38.77	32.71	41.54
15	446798	447030	233	446916	287	YOR064C	YNG1	divergent	-,+	74.03	67.62	141.65	0.77	140.88	78.97	75.02	153.98	2.76	151.23	159.42	162.06
