chr	type	start	stop	orientation	sysname	genename 
15	gene	171070	180309	+	YOL081W	IRA2
15	CDS	171070	180309	+		
15	mRNA	171070	180309	+	YOL081W_mRNA	
15	gene	180558	181427	-	YOL080C	REX4
15	CDS	180558	181427	-		
15	mRNA	180558	181427	-	YOL080C_mRNA	
15	gene	181057	181455	+	YOL079W	Dubious_ORF
15	CDS	181057	181455	+		
15	mRNA	181057	181455	+	YOL079W_mRNA	
15	gene	181682	185212	+	YOL078W	AVO1
15	CDS	181682	185212	+		
15	mRNA	181682	185212	+	YOL078W_mRNA	
15	gene	185438	185644	+	YOL077W-A	ATP19
15	CDS	185438	185644	+		
15	mRNA	185438	185644	+	YOL077W-A_mRNA	
15	gene	185848	186723	-	YOL077C	BRX1
15	CDS	185848	186723	-		
15	mRNA	185848	186723	-	YOL077C_mRNA	
15	gene	187024	189414	+	YOL076W	MDM20
15	CDS	187024	189414	+		
15	mRNA	187024	189414	+	YOL076W_mRNA	
15	gene	189658	193542	-	YOL075C	Dubious_ORF
15	CDS	189658	193542	-		
15	mRNA	189658	193542	-	YOL075C_mRNA	
15	gene	193832	194800	-	YOL073C	DSC2
15	CDS	193832	194800	-		
15	mRNA	193832	194800	-	YOL073C_mRNA	
15	gene	194970	196337	+	YOL072W	THP1
15	CDS	194970	196337	+		
15	mRNA	194970	196337	+	YOL072W_mRNA	
15	gene	196507	196995	+	YOL071W	SDH5
15	CDS	196507	196995	+		
15	mRNA	196507	196995	+	YOL071W_mRNA	
15	gene	197220	198725	-	YOL070C	NBA1
15	CDS	197220	198725	-		
15	mRNA	197220	198725	-	YOL070C_mRNA	
15	gene	198942	200297	+	YOL069W	NUF2
15	CDS	198942	200297	+		
15	mRNA	198942	200297	+	YOL069W_mRNA	
15	gene	200368	201879	-	YOL068C	HST1
15	CDS	200368	201879	-		
15	mRNA	200368	201879	-	YOL068C_mRNA	
15	gene	201985	202518	-	YOL067C	RTG1
15	CDS	201985	202518	-		
15	mRNA	201985	202518	-	YOL067C_mRNA	
15	gene	202696	204471	-	YOL066C	RIB2
15	CDS	202696	204471	-		
15	mRNA	202696	204471	-	YOL066C_mRNA	
15	gene	204731	205885	-	YOL065C	INP54
15	CDS	204731	205885	-		
15	mRNA	204731	205885	-	YOL065C_mRNA	
15	gene	206103	207176	-	YOL064C	MET22
15	CDS	206103	207176	-		
15	mRNA	206103	207176	-	YOL064C_mRNA	
15	gene	207392	210265	-	YOL063C	CRT10
15	CDS	207392	210265	-		
15	mRNA	207392	210265	-	YOL063C_mRNA	
15	gene	210520	211995	-	YOL062C	APM4
15	CDS	210520	211995	-		
15	mRNA	210520	211995	-	YOL062C_mRNA	
15	gene	212244	213734	+	YOL061W	PRS5
15	CDS	212244	213734	+		
15	mRNA	212244	213734	+	YOL061W_mRNA	
15	gene	214017	216137	-	YOL060C	MAM3
15	CDS	214017	216137	-		
15	mRNA	214017	216137	-	YOL060C_mRNA	
15	gene	217126	218448	+	YOL059W	GPD2
15	CDS	217126	218448	+		
15	mRNA	217126	218448	+	YOL059W_mRNA	
15	gene	219211	220473	+	YOL058W	ARG1
15	CDS	219211	220473	+		
15	mRNA	219211	220473	+	YOL058W_mRNA	
15	gene	220767	222902	+	YOL057W	Dubious_ORF
15	CDS	220767	222902	+		
15	mRNA	220767	222902	+	YOL057W_mRNA	
15	gene	223268	224179	+	YOL056W	GPM3
15	CDS	223268	224179	+		
15	mRNA	223268	224179	+	YOL056W_mRNA	
15	gene	224420	226075	-	YOL055C	THI20
15	CDS	224420	226075	-		
15	mRNA	224420	226075	-	YOL055C_mRNA	
15	tRNA_gene	226611	226681	-	tG%28GCC%29O1	
15	noncoding_exon	226611	226681	-		
15	long_terminal_repeat	226696	227037	+	YOLWsigma1	
15	long_terminal_repeat	227096	227293	+	YOLWdelta6	
15	long_terminal_repeat	227851	228178	-	YOLCdelta7	
15	tRNA_gene	228331	228404	+	tN%28GUU%29O1	
15	noncoding_exon	228331	228404	+		
15	gene	228614	229834	+	YOL054W	PSH1
15	CDS	228614	229834	+		
15	mRNA	228614	229834	+	YOL054W_mRNA	
15	gene	230085	231272	+	YOL053W	AIM39
15	CDS	230085	231272	+		
15	mRNA	230085	231272	+	YOL053W_mRNA	
15	gene	231570	231755	-	YOL052C-A	DDR2
15	CDS	231570	231755	-		
15	mRNA	231570	231755	-	YOL052C-A_mRNA	
15	gene	232446	233636	-	YOL052C	SPE2
15	CDS	232446	233636	-		
15	mRNA	232446	233636	-	YOL052C_mRNA	
15	snoRNA_gene	234346	234546	+	snR81	SNR81
15	noncoding_exon	234346	234546	+		
15	gene	234940	238185	+	YOL051W	GAL11
15	CDS	234940	238185	+		
15	mRNA	234940	238185	+	YOL051W_mRNA	
15	gene	237882	238202	-	YOL050C	Dubious_ORF
15	CDS	237882	238202	-		
15	mRNA	237882	238202	-	YOL050C_mRNA	
15	gene	238619	240094	+	YOL049W	GSH2
15	CDS	238619	240094	+		
15	mRNA	238619	240094	+	YOL049W_mRNA	
15	gene	240204	241310	-	YOL048C	RRT8
15	CDS	240204	240947	-		
15	CDS	241026	241310	-		
15	intron	240948	241025	-		
15	mRNA	240204	241310	-	YOL048C_mRNA	
15	gene	241614	242747	-	YOL047C	LDS2
15	CDS	241614	242441	-		
15	CDS	242505	242747	-		
15	intron	242442	242504	-		
15	mRNA	241614	242747	-	YOL047C_mRNA	
15	gene	243466	244140	-	YOL046C	Dubious_ORF
15	CDS	243466	244140	-		
15	mRNA	243466	244140	-	YOL046C_mRNA	
15	gene	243497	246802	+	YOL045W	PSK2
15	CDS	243497	246802	+		
15	mRNA	243497	246802	+	YOL045W_mRNA	
15	gene	247150	248301	+	YOL044W	PEX15
15	CDS	247150	248301	+		
15	mRNA	247150	248301	+	YOL044W_mRNA	
15	gene	248392	249534	-	YOL043C	NTG2
15	CDS	248392	249534	-		
15	mRNA	248392	249534	-	YOL043C_mRNA	
15	gene	249825	250916	+	YOL042W	NGL1
15	CDS	249825	250916	+		
15	mRNA	249825	250916	+	YOL042W_mRNA	
15	gene	251267	252646	-	YOL041C	NOP12
15	CDS	251267	252646	-		
15	mRNA	251267	252646	-	YOL041C_mRNA	
15	gene	253149	253577	-	YOL040C	RPS15
15	CDS	253149	253577	-		
15	mRNA	253149	253577	-	YOL040C_mRNA	
15	gene	254297	254617	+	YOL039W	RPP2A
15	CDS	254297	254617	+		
15	mRNA	254297	254617	+	YOL039W_mRNA	
15	gene	254926	255021	-	YOL038C-A	Dubious_ORF
15	CDS	254926	255021	-		
15	mRNA	254926	255021	-	YOL038C-A_mRNA	
15	gene	255337	256101	+	YOL038W	PRE6
15	CDS	255337	256101	+		
15	mRNA	255337	256101	+	YOL038W_mRNA	
15	gene	256666	257019	-	YOL037C	Dubious_ORF
15	CDS	256666	257019	-		
15	mRNA	256666	257019	-	YOL037C_mRNA	
15	gene	256745	259030	+	YOL036W	Dubious_ORF
15	CDS	256745	259030	+		
15	mRNA	256745	259030	+	YOL036W_mRNA	
15	gene	258803	259105	-	YOL035C	Dubious_ORF
15	CDS	258803	259105	-		
15	mRNA	258803	259105	-	YOL035C_mRNA	
15	snoRNA_gene	259489	259578	+	snR50	SNR50
15	noncoding_exon	259489	259578	+		
15	gene	259923	263204	+	YOL034W	SMC5
15	CDS	259923	263204	+		
15	mRNA	259923	263204	+	YOL034W_mRNA	
15	gene	263475	265085	+	YOL033W	MSE1
15	CDS	263475	265085	+		
15	mRNA	263475	265085	+	YOL033W_mRNA	
15	gene	265429	266169	+	YOL032W	OPI10
15	CDS	265429	266169	+		
15	mRNA	265429	266169	+	YOL032W_mRNA	
15	gene	266264	267529	-	YOL031C	SIL1
15	CDS	266264	267529	-		
15	mRNA	266264	267529	-	YOL031C_mRNA	
15	gene	268187	269641	+	YOL030W	GAS5
15	CDS	268187	269641	+		
15	mRNA	268187	269641	+	YOL030W_mRNA	
15	gene	269815	270420	-	YOL029C	Dubious_ORF
15	CDS	269815	270420	-		
15	mRNA	269815	270420	-	YOL029C_mRNA	
15	gene	270633	271370	-	YOL028C	YAP7
15	CDS	270633	271370	-		
15	mRNA	270633	271370	-	YOL028C_mRNA	
15	gene	272003	273724	-	YOL027C	MDM38
15	CDS	272003	273724	-		
15	mRNA	272003	273724	-	YOL027C_mRNA	
15	gene	274012	274353	-	YOL026C	MIM1
15	CDS	274012	274353	-		
15	mRNA	274012	274353	-	YOL026C_mRNA	
15	tRNA_gene	274673	274773	+	tS%28GCU%29O	
15	intron	274710	274728	+		
15	noncoding_exon	274673	274709	+		
15	noncoding_exon	274729	274773	+		
15	gene	274957	276939	+	YOL025W	LAG2
15	CDS	274957	276939	+		
15	mRNA	274957	276939	+	YOL025W_mRNA	
15	gene	277086	277604	+	YOL024W	Dubious_ORF
15	CDS	277086	277604	+		
15	mRNA	277086	277604	+	YOL024W_mRNA	
15	ARS	277530	277778	.	ARS1511	
15	ARS_consensus_sequence	277717	277733	-	ARS1511_ARS_consensus_sequence	
15	gene	278056	280086	+	YOL023W	IFM1
15	CDS	278056	280086	+		
15	mRNA	278056	280086	+	YOL023W_mRNA	
15	gene	280272	281498	-	YOL022C	TSR4
15	CDS	280272	281498	-		
15	mRNA	280272	281498	-	YOL022C_mRNA	
15	tRNA_gene	282164	282234	+	tG%28GCC%29O2	SUF17
15	noncoding_exon	282164	282234	+		
15	gene	282421	285426	-	YOL021C	DIS3
15	CDS	282421	285426	-		
15	mRNA	282421	285426	-	YOL021C_mRNA	
15	gene	286172	287950	+	YOL020W	TAT2
15	CDS	286172	287950	+		
15	mRNA	286172	287950	+	YOL020W_mRNA	
15	tRNA_gene	288192	288280	+	tY%28GUA%29O	SUP3
15	intron	288231	288244	+		
15	noncoding_exon	288192	288230	+		
15	noncoding_exon	288245	288280	+		
15	gene	288420	288572	+	YOL019W-A	Dubious_ORF
15	CDS	288420	288572	+		
15	mRNA	288420	288572	+	YOL019W-A_mRNA	
15	gene	288898	290553	+	YOL019W	Dubious_ORF
15	CDS	288898	290553	+		
15	mRNA	288898	290553	+	YOL019W_mRNA	
15	gene	290881	292074	-	YOL018C	TLG2
15	CDS	290881	292074	-		
15	mRNA	290881	292074	-	YOL018C_mRNA	
15	gene	292529	294673	+	YOL017W	ESC8
15	CDS	292529	294673	+		
15	mRNA	292529	294673	+	YOL017W_mRNA	
15	gene	294777	296120	-	YOL016C	CMK2
15	CDS	294777	296120	-		
15	mRNA	294777	296120	-	YOL016C_mRNA	
15	gene	297078	298838	+	YOL015W	IRC10
15	CDS	297078	298838	+		
15	mRNA	297078	298838	+	YOL015W_mRNA	
15	gene	299693	300067	+	YOL014W	Dubious_ORF
15	CDS	299693	300067	+		
15	mRNA	299693	300067	+	YOL014W_mRNA	
15	long_terminal_repeat	300683	301021	-	YOLCdelta8	
15	gene	300690	300980	+	YOL013W-B	Dubious_ORF
15	CDS	300690	300980	+		
15	mRNA	300690	300980	+	YOL013W-B_mRNA	
15	gene	301047	301238	+	YOL013W-A	Dubious_ORF
15	CDS	301047	301238	+		
15	mRNA	301047	301238	+	YOL013W-A_mRNA	
15	tRNA_gene	301097	301198	+	tP%28UGG%29O1	
15	intron	301133	301162	+		
15	noncoding_exon	301097	301132	+		
15	noncoding_exon	301163	301198	+		
15	gene	301380	303035	-	YOL013C	HRD1
15	CDS	301380	303035	-		
15	mRNA	301380	303035	-	YOL013C_mRNA	
15	gene	303579	303983	-	YOL012C	HTZ1
15	CDS	303579	303983	-		
15	mRNA	303579	303983	-	YOL012C_mRNA	
15	gene	305349	307409	+	YOL011W	PLB3
15	CDS	305349	307409	+		
15	mRNA	305349	307409	+	YOL011W_mRNA	
15	gene	307938	309041	+	YOL010W	RCL1
15	CDS	307938	309041	+		
15	mRNA	307938	309041	+	YOL010W_mRNA	
15	gene	309324	310139	-	YOL009C	MDM12
15	CDS	309324	310139	-		
15	mRNA	309324	310139	-	YOL009C_mRNA	
15	ARS	309359	309925	.	ARS1512	
15	gene	310312	310935	+	YOL008W	COQ10
15	CDS	310312	310935	+		
15	mRNA	310312	310935	+	YOL008W_mRNA	
15	gene	311342	312367	-	YOL007C	CSI2
15	CDS	311342	312367	-		
15	mRNA	311342	312367	-	YOL007C_mRNA	
15	region	313078	315387	-		
15	gene	313078	315387	-	YOL006C	TOP1
15	CDS	313078	315387	-		
15	mRNA	313078	315387	-	YOL006C_mRNA	
15	gene	315813	316175	-	YOL005C	RPB11
15	CDS	315813	316175	-		
15	mRNA	315813	316175	-	YOL005C_mRNA	
15	gene	316938	321548	+	YOL004W	SIN3
15	CDS	316938	321548	+		
15	mRNA	316938	321548	+	YOL004W_mRNA	
15	gene	321858	322994	-	YOL003C	PFA4
15	CDS	321858	322994	-		
15	mRNA	321858	322994	-	YOL003C_mRNA	
15	gene	323411	324364	-	YOL002C	IZH2
15	CDS	323411	324364	-		
15	mRNA	323411	324364	-	YOL002C_mRNA	
15	gene	325249	326130	+	YOL001W	PHO80
15	CDS	325249	326130	+		
15	mRNA	325249	326130	+	YOL001W_mRNA	
15	centromere	326584	326702	-	CEN15	CEN15
15	centromere_DNA_Element_I	326693	326702	-		
15	centromere_DNA_Element_II	326609	326692	-		
15	centromere_DNA_Element_III	326584	326608	-		
15	gene	326832	329033	+	YOR001W	RRP6
15	CDS	326832	329033	+		
15	mRNA	326832	329033	+	YOR001W_mRNA	
15	gene	329417	331051	+	YOR002W	ALG6
15	CDS	329417	331051	+		
15	mRNA	329417	331051	+	YOR002W_mRNA	
15	gene	331455	332891	+	YOR003W	YSP3
15	CDS	331455	332891	+		
15	mRNA	331455	332891	+	YOR003W_mRNA	
15	gene	333592	334356	+	YOR004W	UTP23
15	CDS	333592	334356	+		
15	mRNA	333592	334356	+	YOR004W_mRNA	
15	gene	334509	337343	-	YOR005C	DNL4
15	CDS	334509	337343	-		
15	mRNA	334509	337343	-	YOR005C_mRNA	
15	ARS	337424	337491	.	ARS1513	
15	gene	337680	338621	-	YOR006C	TSR3
15	CDS	337680	338621	-		
15	mRNA	337680	338621	-	YOR006C_mRNA	
15	gene	338938	339978	-	YOR007C	SGT2
15	CDS	338938	339978	-		
15	mRNA	338938	339978	-	YOR007C_mRNA	
15	tRNA_gene	340299	340371	-	tR%28ACG%29O	
15	noncoding_exon	340299	340371	-		
15	long_terminal_repeat	340598	340898	-	YORCdelta9	
15	gene	341278	342414	-	YOR008C	SLG1
15	CDS	341278	342414	-		
15	mRNA	341278	342414	-	YOR008C_mRNA	
15	gene	342857	343081	-	YOR008C-A	Dubious_ORF
15	CDS	342857	343081	-		
15	mRNA	342857	343081	-	YOR008C-A_mRNA	
15	gene	343929	344030	+	YOR008W-B	Dubious_ORF
15	CDS	343929	344030	+		
15	mRNA	343929	344030	+	YOR008W-B_mRNA	
15	gene	344335	345798	+	YOR009W	TIR4
15	CDS	344335	345798	+		
15	mRNA	344335	345798	+	YOR009W_mRNA	
15	gene	346195	346950	-	YOR010C	TIR2
15	CDS	346195	346950	-		
15	mRNA	346195	346950	-	YOR010C_mRNA	
15	gene	349679	353863	+	YOR011W	AUS1
15	CDS	349679	353863	+		
15	mRNA	349679	353863	+	YOR011W_mRNA	
15	tRNA_gene	354041	354113	-	tT%28AGU%29O2	
15	noncoding_exon	354041	354113	-		
15	long_terminal_repeat	354128	354466	+	YORWsigma2	
15	long_terminal_repeat	354681	354958	+	YORWdelta10	
15	gene	355652	355858	+	YOR011W-A	Dubious_ORF
15	CDS	355652	355858	+		
15	mRNA	355652	355858	+	YOR011W-A_mRNA	
15	gene	356543	356956	+	YOR012W	Dubious_ORF
15	CDS	356543	356956	+		
15	mRNA	356543	356956	+	YOR012W_mRNA	
15	gene	356751	357221	+	YOR013W	IRC11
15	CDS	356751	357221	+		
15	mRNA	356751	357221	+	YOR013W_mRNA	
15	gene	357674	359947	+	YOR014W	RTS1
15	CDS	357674	359947	+		
15	mRNA	357674	359947	+	YOR014W_mRNA	
15	gene	359993	360352	+	YOR015W	Dubious_ORF
15	CDS	359993	360352	+		
15	mRNA	359993	360352	+	YOR015W_mRNA	
15	gene	360461	361084	-	YOR016C	ERP4
15	CDS	360461	361084	-		
15	mRNA	360461	361084	-	YOR016C_mRNA	
15	gene	361412	363814	+	YOR017W	PET127
15	CDS	361412	363814	+		
15	mRNA	361412	363814	+	YOR017W_mRNA	
15	gene	364369	366882	+	YOR018W	ROD1
15	CDS	364369	366882	+		
15	mRNA	364369	366882	+	YOR018W_mRNA	
15	gene	368127	370319	+	YOR019W	Dubious_ORF
15	CDS	368127	370319	+		
15	mRNA	368127	370319	+	YOR019W_mRNA	
15	gene	370524	370844	-	YOR020C	HSP10
15	CDS	370524	370844	-		
15	mRNA	370524	370844	-	YOR020C_mRNA	
15	gene	371685	371957	+	YOR020W-A	Dubious_ORF
15	CDS	371685	371957	+		
15	mRNA	371685	371957	+	YOR020W-A_mRNA	
15	gene	372798	373439	-	YOR021C	SFM1
15	CDS	372798	373439	-		
15	mRNA	372798	373439	-	YOR021C_mRNA	
15	gene	373710	375857	-	YOR022C	Dubious_ORF
15	CDS	373710	375857	-		
15	mRNA	373710	375857	-	YOR022C_mRNA	
15	gene	376012	377712	-	YOR023C	AHC1
15	CDS	376012	377712	-		
15	mRNA	376012	377712	-	YOR023C_mRNA	
15	gene	377847	378170	+	YOR024W	Dubious_ORF
15	CDS	377847	378170	+		
15	mRNA	377847	378170	+	YOR024W_mRNA	
15	gene	378219	379562	+	YOR025W	HST3
15	CDS	378219	379562	+		
15	mRNA	378219	379562	+	YOR025W_mRNA	
15	gene	379781	380806	+	YOR026W	BUB3
15	CDS	379781	380806	+		
15	mRNA	379781	380806	+	YOR026W_mRNA	
15	gene	381053	382822	+	YOR027W	STI1
15	CDS	381053	382822	+		
15	mRNA	381053	382822	+	YOR027W_mRNA	
15	gene	383533	384420	-	YOR028C	CIN5
15	CDS	383533	384420	-		
15	mRNA	383533	384420	-	YOR028C_mRNA	
15	gene	384600	384935	+	YOR029W	Dubious_ORF
15	CDS	384600	384935	+		
15	mRNA	384600	384935	+	YOR029W_mRNA	
15	gene	386825	388684	+	YOR030W	DFG16
15	CDS	386825	388684	+		
15	mRNA	386825	388684	+	YOR030W_mRNA	
15	blocked_reading_frame	389213	389422	+	YOR031W	CRS5
15	CDS	389213	389422	+		
15	gene	389771	391075	-	YOR032C	HMS1
15	CDS	389771	391075	-		
15	mRNA	389771	391075	-	YOR032C_mRNA	
15	gene	392176	392376	+	YOR032W-A	Dubious_ORF
15	CDS	392176	392376	+		
15	mRNA	392176	392376	+	YOR032W-A_mRNA	
15	gene	392416	394524	-	YOR033C	EXO1
15	CDS	392416	394524	-		
15	mRNA	392416	394524	-	YOR033C_mRNA	
15	gene	394837	397086	-	YOR034C	AKR2
15	CDS	394837	397086	-		
15	mRNA	394837	397086	-	YOR034C_mRNA	
15	gene	397426	397668	-	YOR034C-A	Dubious_ORF
15	CDS	397426	397668	-		
15	mRNA	397426	397668	-	YOR034C-A_mRNA	
15	gene	397735	400104	-	YOR035C	SHE4
15	CDS	397735	400104	-		
15	mRNA	397735	400104	-	YOR035C_mRNA	
15	gene	400348	401214	+	YOR036W	PEP12
15	CDS	400348	401214	+		
15	mRNA	400348	401214	+	YOR036W_mRNA	
15	gene	401555	402655	+	YOR037W	CYC2
15	CDS	401555	402655	+		
15	mRNA	401555	402655	+	YOR037W_mRNA	
15	gene	402761	405388	-	YOR038C	HIR2
15	CDS	402761	405388	-		
15	mRNA	402761	405388	-	YOR038C_mRNA	
15	gene	405768	406544	+	YOR039W	CKB2
15	CDS	405768	406544	+		
15	mRNA	405768	406544	+	YOR039W_mRNA	
15	gene	407064	407921	+	YOR040W	GLO4
15	CDS	407064	407921	+		
15	mRNA	407064	407921	+	YOR040W_mRNA	
15	snoRNA_gene	407948	408134	-	snR9	SNR9
15	noncoding_exon	407948	408134	-		
15	gene	408358	408789	-	YOR041C	Dubious_ORF
15	CDS	408358	408789	-		
15	mRNA	408358	408789	-	YOR041C_mRNA	
15	gene	408425	409660	+	YOR042W	CUE5
15	CDS	408425	409660	+		
15	mRNA	408425	409660	+	YOR042W_mRNA	
15	snoRNA_gene	409765	409864	-	snR62	SNR62
15	noncoding_exon	409765	409864	-		
15	gene	410870	412330	+	YOR043W	WHI2
15	CDS	410870	412330	+		
15	mRNA	410870	412330	+	YOR043W_mRNA	
15	gene	413007	413480	+	YOR044W	IRC23
15	CDS	413007	413480	+		
15	mRNA	413007	413480	+	YOR044W_mRNA	
15	gene	413852	414037	+	YOR045W	TOM6
15	CDS	413852	414037	+		
15	mRNA	413852	414037	+	YOR045W_mRNA	
15	gene	414459	415907	-	YOR046C	DBP5
15	CDS	414459	415907	-		
15	mRNA	414459	415907	-	YOR046C_mRNA	
15	gene	416347	417681	-	YOR047C	STD1
15	CDS	416347	417681	-		
15	mRNA	416347	417681	-	YOR047C_mRNA	
15	gene	418630	421650	-	YOR048C	RAT1
15	CDS	418630	421650	-		
15	mRNA	418630	421650	-	YOR048C_mRNA	
15	gene	422668	423732	-	YOR049C	RSB1
15	CDS	422668	423732	-		
15	mRNA	422668	423732	-	YOR049C_mRNA	
15	gene	424270	424617	-	YOR050C	Dubious_ORF
15	CDS	424270	424617	-		
15	mRNA	424270	424617	-	YOR050C_mRNA	
15	gene	424846	426084	-	YOR051C	ETT1
15	CDS	424846	426084	-		
15	mRNA	424846	426084	-	YOR051C_mRNA	
15	gene	426772	427224	-	YOR052C	TMC1
15	CDS	426772	427224	-		
15	mRNA	426772	427224	-	YOR052C_mRNA	
15	gene	427817	428158	+	YOR053W	Dubious_ORF
15	CDS	427817	428158	+		
15	mRNA	427817	428158	+	YOR053W_mRNA	
15	gene	427833	429857	-	YOR054C	VHS3
15	CDS	427833	429857	-		
15	mRNA	427833	429857	-	YOR054C_mRNA	
15	gene	429478	429912	+	YOR055W	Dubious_ORF
15	CDS	429478	429912	+		
15	mRNA	429478	429912	+	YOR055W_mRNA	
15	gene	430247	431626	-	YOR056C	NOB1
15	CDS	430247	431626	-		
15	mRNA	430247	431626	-	YOR056C_mRNA	
15	gene	432186	433373	+	YOR057W	SGT1
15	CDS	432186	433373	+		
15	mRNA	432186	433373	+	YOR057W_mRNA	
15	gene	433688	436345	-	YOR058C	ASE1
15	CDS	433688	436345	-		
15	mRNA	433688	436345	-	YOR058C_mRNA	
15	long_terminal_repeat	438175	438483	-	YORCdelta11	
15	tRNA_gene	438643	438738	+	tK%28UUU%29O	
15	intron	438680	438702	+		
15	noncoding_exon	438643	438679	+		
15	noncoding_exon	438703	438738	+		
15	gene	438906	440258	-	YOR059C	LPL1
15	CDS	438906	440258	-		
15	mRNA	438906	440258	-	YOR059C_mRNA	
15	gene	440390	441163	-	YOR060C	SLD7
15	CDS	440390	441163	-		
15	mRNA	440390	441163	-	YOR060C_mRNA	
15	gene	441534	442553	+	YOR061W	CKA2
15	CDS	441534	442553	+		
15	mRNA	441534	442553	+	YOR061W_mRNA	
15	gene	442725	443531	-	YOR062C	Dubious_ORF
15	CDS	442725	443531	-		
15	mRNA	442725	443531	-	YOR062C_mRNA	
15	gene	444686	445849	+	YOR063W	RPL3
15	CDS	444686	445849	+		
15	mRNA	444686	445849	+	YOR063W_mRNA	
15	gene	446079	446738	-	YOR064C	YNG1
15	CDS	446079	446738	-		
15	mRNA	446079	446738	-	YOR064C_mRNA	
15	gene	447439	448368	+	YOR065W	CYT1
15	CDS	447439	448368	+		
15	mRNA	447439	448368	+	YOR065W_mRNA	
15	gene	449436	451325	+	YOR066W	MSA1
15	CDS	449436	451325	+		
15	mRNA	449436	451325	+	YOR066W_mRNA	
15	gene	451729	453462	-	YOR067C	ALG8
15	CDS	451729	453462	-		
15	mRNA	451729	453462	-	YOR067C_mRNA	
15	gene	453768	455795	+	YOR069W	VPS5
15	CDS	453768	455795	+		
15	mRNA	453768	455795	+	YOR069W_mRNA	
15	gene	453869	454213	-	YOR068C	VAM10
15	CDS	453869	454213	-		
15	mRNA	453869	454213	-	YOR068C_mRNA	
15	gene	455907	457820	-	YOR070C	GYP1
15	CDS	455907	457820	-		
15	mRNA	455907	457820	-	YOR070C_mRNA	
15	gene	459480	461276	-	YOR071C	NRT1
15	CDS	459480	461276	-		
15	mRNA	459480	461276	-	YOR071C_mRNA	
15	gene	461502	461816	+	YOR072W	Dubious_ORF
15	CDS	461502	461816	+		
15	mRNA	461502	461816	+	YOR072W_mRNA	
15	gene	461791	462039	+	YOR072W-A	Dubious_ORF
15	CDS	461791	462039	+		
15	mRNA	461791	462039	+	YOR072W-A_mRNA	
15	tRNA_gene	464450	464551	+	tP%28UGG%29O2	SUF11
15	intron	464486	464515	+		
15	noncoding_exon	464450	464485	+		
15	noncoding_exon	464516	464551	+		
15	gene	464469	464630	+	YOR072W-B	Dubious_ORF
15	CDS	464469	464630	+		
15	mRNA	464469	464630	+	YOR072W-B_mRNA	
15	gene	464771	466543	+	YOR073W	SGO1
15	CDS	464771	466543	+		
15	mRNA	464771	466543	+	YOR073W_mRNA	
15	gene	466675	467589	-	YOR074C	CDC21
15	CDS	466675	467589	-		
15	mRNA	466675	467589	-	YOR074C_mRNA	
15	gene	467390	467623	+	YOR073W-A	Dubious_ORF
15	CDS	467390	467623	+		
15	mRNA	467390	467623	+	YOR073W-A_mRNA	
15	gene	468212	469252	+	YOR075W	UFE1
15	CDS	468212	469252	+		
15	mRNA	468212	469252	+	YOR075W_mRNA	
15	gene	469377	471620	-	YOR076C	SKI7
15	CDS	469377	471620	-		
15	mRNA	469377	471620	-	YOR076C_mRNA	
15	gene	471899	472597	+	YOR077W	RTS2
15	CDS	471899	472597	+		
15	mRNA	471899	472597	+	YOR077W_mRNA	
15	gene	472725	473369	+	YOR078W	BUD21
15	CDS	472725	473369	+		
15	mRNA	472725	473369	+	YOR078W_mRNA	
15	gene	473475	474416	-	YOR079C	ATX2
15	CDS	473475	474416	-		
15	mRNA	473475	474416	-	YOR079C_mRNA	
15	gene	474594	476792	+	YOR080W	DIA2
15	CDS	474594	476792	+		
15	mRNA	474594	476792	+	YOR080W_mRNA	
15	gene	476939	479188	-	YOR081C	TGL5
15	CDS	476939	479188	-		
15	mRNA	476939	479188	-	YOR081C_mRNA	
15	gene	479296	479637	-	YOR082C	Dubious_ORF
15	CDS	479296	479637	-		
15	mRNA	479296	479637	-	YOR082C_mRNA	
15	gene	479533	480420	+	YOR083W	WHI5
15	CDS	479533	480420	+		
15	mRNA	479533	480420	+	YOR083W_mRNA	
15	gene	480587	481750	+	YOR084W	LPX1
15	CDS	480587	481750	+		
15	mRNA	480587	481750	+	YOR084W_mRNA	
15	gene	482033	483085	+	YOR085W	OST3
15	CDS	482033	483085	+		
15	mRNA	482033	483085	+	YOR085W_mRNA	
15	gene	483219	486779	-	YOR086C	TCB1
15	CDS	483219	486779	-		
15	mRNA	483219	486779	-	YOR086C_mRNA	
15	tRNA_gene	487439	487512	+	tN%28GUU%29O2	
15	noncoding_exon	487439	487512	+		
15	gene	487707	489734	+	YOR087W	YVC1
15	CDS	487707	489734	+		
15	mRNA	487707	489734	+	YOR087W_mRNA	
15	ARS	489683	489942	.	ARS1501	
15	ARS_consensus_sequence	489891	489907	+	ARS1501_ARS_consensus_sequence	
15	gene	490196	490828	-	YOR089C	VPS21
15	CDS	490196	490828	-		
15	mRNA	490196	490828	-	YOR089C_mRNA	
15	gene	491123	492841	-	YOR090C	PTC5
15	CDS	491123	492841	-		
15	mRNA	491123	492841	-	YOR090C_mRNA	
15	gene	493433	494470	+	YOR091W	TMA46
