CHROM	HS_START	HS_END	LENGTH	HITS	FEATURE_NAME	NAME	midpoint	Type	Direction	IGR	IGR.Start	IGR.End
15	579337	579473	137	101	YOR134W	BAG7	579405	NA	NA	NA	NA	NA
15	579722	580012	291	448	YOR134W	BAG7	579867	directional	+,+	YOR134W_YOR136W	579794	580250
15	584080	584281	202	382	YOR138C	RUP1	584180.5	directional	-,-	YOR137C_YOR138C	583682	584309
15	586380	586678	299	2439	YOR138C	RUP1	586529	divergent	-,+	YOR138C_YOR140W	586325	586981
15	587639	588112	474	980	YOR140W	SFL1	587875.5	NA	NA	NA	NA	NA
15	592618	592840	223	325	YOR141C	ARP8	592729	divergent	-,+	YOR141C_YOR142W	592588	593057
15	594282	594386	105	73	tG(CCC)O	SUF5	594334	directional_overlapping	+,+	YOR142W_YOR142W-B	594047	595112
15	602488	602559	72	41	YOR143C	THI80	602523.5	directional	-,-	YOR143C_YOR144C	602343	602717
15	605193	605318	126	81	YOR145C	PNO1	605255.5	directional	-,-	YOR144C_YOR145C	605093	605347
15	606229	606554	326	878	YOR147W	MDM32	606391.5	divergent	-,+	YOR145C_YOR147W	606172	606607
15	609245	609409	165	238	YOR148C	SPP2	609327	directional	-,-	YOR148C_YOR149C	609198	609838
15	611490	611945	456	258	YOR150W	MRPL23	611717.5	divergent	-,+	YOR149C_YOR150W	611389	611999
15	618482	618720	239	273	YOR152C	null	618601	divergent	-,+	YOR152C_YOR153W	618289	619840
15	619071	619612	542	1218	YOR153W	PDR5	619341.5	divergent	-,+	YOR152C_YOR153W	618289	619840
15	624445	624631	187	298	YOR153W	PDR5	624538	directional	+,+	YOR153W_YOR154W	624376	624729
15	628023	628221	199	321	YOR155C	ISN1	628122	directional	-,-	YOR155C_YOR156C	627981	628360
15	630733	630861	129	112	YOR157C	PUP1	630797	directional	-,-	YOR156C_YOR157C	630541	630966
15	631830	632125	296	795	YOR158W	PET123	631977.5	divergent	-,+	YOR157C_YOR158W	631752	632164
15	633621	633773	153	236	YOR159C	SME1	633697	divergent	-,+	YOR159C_YOR160W	633567	633839
15	638770	639428	659	1291	YOR162C	YRR1	639099	directional	-,-	YOR161C_YOR161C-C	638559	639121
15	642201	642641	441	206	YOR163W	DDP1	642421	divergent	-,+	YOR162C_YOR163W	641993	642741
15	649043	649239	197	556	YOR167C	RPS28A	649141	divergent	-,+	YOR167C_YOR168W	649008	649303
15	654009	654200	192	337	YOR172W	YRM1	654104.5	divergent	-,+	YOR171C_YOR172W	653885	654210
15	656703	657194	492	1057	ARS1519	null	656948.5	directional	+,+	YOR172W_YOR173W	656571	657264
15	658517	658612	96	62	YOR174W	MED4	658564.5	directional	+,+	YOR173W_YOR174W	658326	658747
15	661734	662322	589	1817	YOR175C	ALE1	662028	divergent	-,+	YOR175C_YOR176W	661675	662401
15	663723	663807	85	81	tV(AAC)O	null	663765	convergent	+,-	YOR176W_YOR177C	663583	665785
15	664518	664672	155	111	YORWdelta16	null	664595	convergent	+,-	YOR176W_YOR177C	663583	665785
15	667308	667494	187	218	YOR177C	MPC54	667401	directional	-,-	YOR177C_YOR178C	667180	667860
15	670649	671752	1104	1445	YOR179C	SYC1	671200.5	directional	-,-	YOR178C_YOR179C	670242	671845
15	673819	674004	186	162	YOR180C	DCI1	673911.5	directional	-,-	YOR179C_YOR180C	672412	674352
15	675232	675414	183	158	YOR180C	DCI1	675323	divergent	-,+	YOR180C_YOR181W	675168	675939
15	675707	675768	62	47	YOR181W	LAS17	675737.5	divergent	-,+	YOR180C_YOR181W	675168	675939
15	679042	679130	89	64	YOR183W	FYV12	679086	NA	NA	NA	NA	NA
15	682215	682431	217	422	YOR185C	GSP2	682323	divergent	-,+	YOR185C_YOR186W	682107	683111
15	682762	682945	183	249	YOR186W	null	682853.5	divergent	-,+	YOR185C_YOR186W	682107	683111
15	683424	683930	507	433	YOR186W	null	683677	directional	+,+	YOR186W_YOR187W	683546	684030
15	689419	689495	77	67	YOR189W	IES4	689457	directional	+,+	YOR188W_YOR189W	689181	689624
15	690376	690558	183	242	YOR190W	SPR1	690467	directional	+,+	YOR189W_YOR190W	689975	690695
15	692188	692367	180	239	YOR191W	ULS1	692277.5	directional	+,+	YOR190W_YOR191W	692033	692475
15	700854	701171	318	1928	YOR192C	THI72	701012.5	directional	-,-	YOR192C_YOR192C-C	700568	703988
15	702206	702311	106	99	YORCdelta18	null	702258.5	directional	-,-	YOR192C_YOR192C-C	700568	703988
15	710270	710352	83	89	tM(CAU)O1	IMT1	710311	divergent_overlapping	-,+	YOR192C-A_YOR193W	709733	710446
15	712613	712775	163	200	YOR194C	TOA1	712694	divergent	-,+	YOR194C_YOR195W	712544	712866
15	716884	716998	115	76	YOR196C	LIP5	716941	divergent	-,+	YOR196C_YOR197W	716838	717086
15	720300	720468	169	136	YOR201C	MRM1	720384	directional	-,-	YOR198C_YOR201C	720066	720470
15	721755	721892	138	137	YOR201C	MRM1	721823.5	divergent	-,+	YOR201C_YOR202W	721709	721946
15	722642	722889	248	412	YOR204W	DED1	722765.5	directional	+,+	YOR202W_YOR204W	722609	722911
15	727337	727455	119	96	YOR206W	NOC2	727396	divergent	-,+	YOR205C_YOR206W	727235	727512
15	733505	733724	220	563	YOR207C	RET1	733614.5	divergent	-,+	YOR207C_YOR208W	733458	733925
15	737894	738263	370	716	YOR210W	RPB10	738078.5	divergent	-,+	YOR209C_YOR210W	737727	738320
15	741777	741930	154	144	YOR211C	MGM1	741853.5	divergent	-,+	YOR211C_YOR212W	741570	742910
15	742335	742514	180	198	YOR212W	STE4	742424.5	divergent	-,+	YOR211C_YOR212W	741570	742910
15	745428	745599	172	303	YOR214C	null	745513.5	directional	-,-	YOR213C_YOR214C	745282	745593
15	746465	746699	235	273	YOR215C	AIM41	746582	directional	-,-	YOR214C_YOR215C	746304	746725
15	747346	747495	150	172	YOR216C	RUD3	747420.5	directional	-,-	YOR215C_YOR216C	747283	747525
15	749038	749183	146	132	YOR216C	RUD3	749110.5	divergent	-,+	YOR216C_YOR217W	748980	749301
15	755126	755306	181	170	YOR220W	RCN2	755216	divergent	-,+	YOR219C_YOR220W	755010	755328
15	757711	757796	86	75	YOR221C	MCT1	757753.5	divergent	-,+	YOR221C_YOR222W	757559	758330
15	758075	758255	180	215	YOR222W	ODC2	758165	divergent	-,+	YOR221C_YOR222W	757559	758330
15	759010	759079	70	57	YOR222W	ODC2	759044.5	NA	NA	NA	NA	NA
15	759552	759736	185	305	snR35	SNR35	759644	directional	+,+	YOR222W_YOR223W	759254	759782
15	761330	761518	189	341	YOR224C	RPB8	761424	directional	-,-	YOR224C_YOR226C	761266	761614
15	762138	762575	438	2190	YOR226C	ISU2	762356.5	divergent	-,+	YOR226C_YOR227W	762085	762825
15	768063	768368	306	1245	YOR229W	WTM2	768215.5	divergent	-,+	YOR228C_YOR229W	767778	768409
15	769466	769771	306	397	YOR229W	WTM2	769618.5	NA	NA	NA	NA	NA
15	769976	770760	785	2807	YOR230W	WTM1	770368	directional	+,+	YOR229W_YOR230W	769813	770800
15	772228	772429	202	423	YOR230W	WTM1	772328.5	directional	+,+	YOR230W_YOR231W	772114	772601
15	774360	774433	74	56	YOR232W	MGE1	774396.5	directional	+,+	YOR231W_YOR232W	774128	774573
15	775475	775627	153	139	YOR232W	MGE1	775551	directional	+,+	YOR232W_YOR233W	775260	775846
15	779562	779615	54	31	YOR234C	RPL33B	779588.5	divergent	-,+	YOR234C_YOR236W	779406	780906
15	779921	780026	106	75	snR17a	SNR17A	779973.5	divergent	-,+	YOR234C_YOR236W	779406	780906
15	780772	780837	66	50	YOR236W	DFR1	780804.5	divergent	-,+	YOR234C_YOR236W	779406	780906
15	781544	781821	278	779	YOR236W	DFR1	781682.5	directional	+,+	YOR236W_YOR237W	781542	781994
15	783335	783500	166	143	ARS1524	null	783417.5	directional	+,+	YOR237W_YOR238W	783299	783677
15	786960	787066	107	52	YOR241W	MET7	787013	NA	NA	NA	NA	NA
15	790074	790172	99	62	YOR243C	PUS7	790123	directional	-,-	YOR242C_YOR243C	789858	790211
15	792332	792393	62	33	YOR243C	PUS7	792362.5	divergent	-,+	YOR243C_YOR244W	792242	792531
15	795604	795742	139	169	YOR246C	null	795673	directional	-,-	YOR245C_YOR246C	795333	795801
15	795989	796151	163	86	YOR246C	null	796070	NA	NA	NA	NA	NA
15	796914	797255	342	910	YOR246C	null	797084.5	divergent	-,+	YOR246C_YOR247W	796794	797676
15	800773	800929	157	180	YOR250C	CLP1	800851	directional	-,-	YOR249C_YOR250C	800732	800970
15	802382	802513	132	156	YOR251C	TUM1	802447.5	directional	-,-	YOR250C_YOR251C	802308	802550
15	803474	803638	165	454	YOR251C	TUM1	803556	divergent	-,+	YOR251C_YOR252W	803465	803667
15	804217	804346	130	254	YOR252W	TMA16	804281.5	directional	+,+	YOR252W_YOR253W	804204	804377
15	807072	807241	170	361	YOR255W	OSW1	807156.5	divergent	-,+	YOR254C_YOR255W	807024	807271
15	810837	810997	161	149	YOR257W	CDC31	810917	divergent	-,+	YOR256C_YOR257W	810683	811007
15	811598	811622	25	28	YOR258W	HNT3	811610	directional	+,+	YOR257W_YOR258W	811493	811670
15	813736	813912	177	361	YOR259C	RPT4	813824	divergent	-,+	YOR259C_YOR260W	813708	813983
15	817050	817183	134	91	YOR262W	null	817116.5	divergent	-,+	YOR261C_YOR262W	816931	817290
15	818482	818662	181	223	YOR262W	null	818572	directional	+,+	YOR262W_YOR264W	818334	818864
15	820210	820396	187	189	YOR264W	DSE3	820303	directional	+,+	YOR264W_YOR265W	820157	820452
15	825281	826038	758	1846	YOR269W	PAC1	825659.5	NA	NA	NA	NA	NA
15	830793	831022	230	486	YOR271C	FSF1	830907.5	directional	-,-	YOR270C_YOR271C	830573	831057
15	832116	832665	550	824	YOR271C	FSF1	832390.5	divergent	-,+	YOR271C_YOR272W	832041	832811
15	836704	837595	892	1506	YOR274W	MOD5	837149.5	divergent	-,+	YOR273C_YOR274W	836430	837672
15	841138	841293	156	222	YOR276W	CAF20	841215.5	divergent	-,+	YOR275C_YOR276W	841068	841331
15	842207	842418	212	324	snR5	SNR5	842312.5	directional	+,+	YOR276W_YOR278W	841817	842815
15	846107	846173	67	117	YOR281C	PLP2	846140	directional	-,-	YOR280C_YOR281C	845791	846267
15	847177	847318	142	145	YOR281C	PLP2	847247.5	divergent	-,+	YOR281C_YOR283W	847128	847451
15	848267	848406	140	130	YOR284W	HUA2	848336.5	directional	+,+	YOR283W_YOR284W	848144	848476
15	849416	849628	213	347	YOR285W	RDL1	849522	directional	+,+	YOR284W_YOR285W	849208	849633
15	850038	850240	203	379	YOR285W	RDL1	850139	directional	+,+	YOR285W_YOR286W	850053	850278
15	851897	852047	151	127	YOR287C	RRP36	851972	directional	-,-	YOR287C_YOR288C	851838	852119
15	860411	860997	587	1267	YOR290C	SNF2	860704	divergent	-,+	YOR290C_YOR291W	860257	861173
15	866660	866862	203	144	YOR292C	null	866761	divergent	-,+	YOR292C_YOR293W	866581	867096
15	868124	868224	101	75	YOR293C-A	null	868174	divergent	-,+	YOR293C-A_YOR294W	868146	868338
15	875412	875504	93	74	YOR297C	TIM18	875458	divergent	-,+	YOR297C_YOR298W	875320	875597
15	877763	877987	224	475	YOR298C-A	MBF1	877875	divergent	-,+	YOR298C-A_YOR299W	877684	878432
15	882016	882710	695	1415	YOR301W	RAX1	882363	directional	+,+	YOR301W_YOR302W	882270	882762
15	884236	884319	84	48	YOR303W	CPA1	884277.5	directional	+,+	YOR303W_YOR304W	884132	884511
15	888776	888841	66	50	YOR304C-A	null	888808.5	divergent	-,+	YOR304C-A_YOR305W	888748	889019
15	891733	892024	292	441	YOR306C	MCH5	891878.5	directional	-,-	YOR306C_YOR307C	891430	892727
15	892301	892469	169	127	YOR307C	SLY41	892385	directional	-,-	YOR306C_YOR307C	891430	892727
15	898445	898486	42	44	YOR310C	NOP58	898465.5	directional	-,-	YOR310C_YOR311C	898357	899052
15	900036	900162	127	84	YOR312C	RPL20B	900099	directional	-,-	YOR311C_YOR312C	899925	900246
15	904154	904418	265	178	YOR315W	SFG1	904286	divergent	-,+	YOR313C_YOR315W	902871	904756
15	907774	907957	184	142	YOR316C-A	null	907865.5	NA	NA	NA	NA	NA
15	908449	909274	826	694	ARS1528	null	908861.5	divergent	-,+	YOR316C-A_YOR317W	907932	909339
15	911928	912145	218	131	YOR317W	FAA1	912036.5	directional	+,+	YOR317W_YOR319W	911442	912818
15	915331	915450	120	115	YOR320C	GNT1	915390.5	divergent	-,+	YOR320C_YOR321W	915091	916026
15	915694	915973	280	667	YOR321W	PMT3	915833.5	divergent	-,+	YOR320C_YOR321W	915091	916026
15	921304	921488	185	150	YOR323C	PRO2	921396	directional	-,-	YOR322C_YOR323C	921059	921531
15	925137	925520	384	829	YOR324C	FRT1	925328.5	divergent	-,+	YOR324C_YOR326W	925037	925717
15	930399	930543	145	178	YOR326W	MYO2	930471	convergent	+,-	YOR326W_YOR327C	930442	930730
15	931187	931929	743	2445	YOR328W	PDR10	931558	divergent	-,+	YOR327C_YOR328W	931078	931799
15	932321	932410	90	53	YOR328W	PDR10	932365.5	NA	NA	NA	NA	NA
15	933438	933522	85	50	YOR328W	PDR10	933480	NA	NA	NA	NA	NA
15	943387	943663	277	3522	YOR332W	VMA4	943525	divergent	-,+	YOR330C_YOR332W	943382	943652
15	944389	944604	216	267	YOR334W	MRS2	944496.5	directional	+,+	YOR332W_YOR334W	944354	944592
15	949245	949699	455	1019	YOR336W	KRE5	949472	divergent	-,+	YOR335C_YOR336W	949106	949769
15	954018	954469	452	664	YOR337W	TEA1	954243.5	directional	+,+	YOR336W_YOR337W	953867	954340
15	956579	956818	240	929	YOR337W	TEA1	956698.5	directional	+,+	YOR337W_YOR338W	956620	956894
15	960359	960425	67	58	YOR340C	RPA43	960392	divergent	-,+	YOR340C_YOR341W	960179	960983
15	960644	960748	105	76	YOR341W	RPA190	960696	divergent	-,+	YOR340C_YOR341W	960179	960983
15	967998	968569	572	1152	YOR342C	null	968283.5	divergent_overlapping	-,+	YOR342C_YOR343W-B	967622	970574
15	968796	968876	81	49	YORWsigma4	null	968836	divergent_overlapping	-,+	YOR342C_YOR343W-B	967622	970574
15	976809	976896	88	75	YOR344C	TYE7	976852.5	convergent_overlapping	+,-	YOR343W-A_YOR344C	971891	977190
15	978428	978925	498	336	YOR344C	TYE7	978676.5	divergent	-,+	YOR344C_YOR346W	978066	981824
15	981500	981529	30	34	ARS1529	null	981514.5	divergent	-,+	YOR344C_YOR346W	978066	981824
15	986614	986785	172	196	YOR348C	PUT4	986699.5	directional	-,-	YOR347C_YOR348C	986459	986895
15	987005	987810	806	1727	YOR348C	PUT4	987407.5	NA	NA	NA	NA	NA
15	988403	988715	313	123	YOR348C	PUT4	988559	NA	NA	NA	NA	NA
15	989117	989701	585	845	YOR349W	CIN1	989409	divergent	-,+	YOR348C_YOR349W	988779	989785
15	996657	996729	73	49	YOR351C	MEK1	996693	divergent	-,+	YOR351C_YOR352W	996508	997209
15	996972	997062	91	67	YOR352W	null	997017	divergent	-,+	YOR351C_YOR352W	996508	997209
15	1000962	1001058	97	78	YOR354C	MSC6	1001010	directional	-,-	YOR353C_YOR354C	1000825	1001143
15	1003377	1003805	429	310	YOR354C	MSC6	1003591	divergent	-,+	YOR354C_YOR355W	1003222	1005134
15	1004336	1004564	229	247	YOR355W	GDS1	1004450	divergent	-,+	YOR354C_YOR355W	1003222	1005134
15	1006892	1007130	239	536	YOR356W	null	1007011	directional	+,+	YOR355W_YOR356W	1006703	1007218
15	1009741	1010100	360	185	YOR357C	SNX3	1009920.5	divergent	-,+	YOR357C_YOR358W	1009710	1010158
15	1010807	1011025	219	178	YOR358W	HAP5	1010916	directional	+,+	YOR358W_YOR359W	1010887	1011186
15	1017646	1017732	87	64	YOR361C	PRT1	1017689	directional	-,-	YOR361C_YOR362C	1017650	1017877
15	1018821	1019327	507	496	YOR362C	PRE10	1019074	directional	-,-	YOR362C_YOR363C	1018744	1020219
15	1025309	1025368	60	41	YOR365C	null	1025338.5	NA	NA	NA	NA	NA
15	1025641	1025976	336	341	YOR367W	SCP1	1025808.5	divergent	-,+	YOR365C_YOR367W	1025570	1026004
15	1036560	1036762	203	201	YOR373W	NUD1	1036661	divergent	-,+	YOR372C_YOR373W	1036469	1036831
15	1039415	1039748	334	1014	YOR373W	NUD1	1039581.5	directional	+,+	YOR373W_YOR374W	1039387	1039837
15	1043190	1043844	655	900	YOR375C	GDH1	1043517	divergent	-,+	YOR375C_YOR376W-A	1043040	1045193
15	1048267	1048356	90	60	YOR377W	ATF1	1048311.5	directional	+,+	YOR377W_YOR378W	1047801	1049508
15	1058926	1059198	273	401	YOR382W	FIT2	1059062	directional	+,+	YOR381W-A_YOR382W	1058588	1059528
15	1061188	1061464	277	499	YOR384W	FRE5	1061326	divergent	-,+	YOR383C_YOR384W	1061053	1061561
15	1064465	1064696	232	457	YOR385W	null	1064580.5	directional	+,+	YOR384W_YOR385W	1063646	1065040
15	1066648	1066702	55	37	YOR386W	PHR1	1066675	directional	+,+	YOR385W_YOR386W	1065913	1066836
15	1071016	1071069	54	43	YOR388C	FDH1	1071042.5	directional	-,-	YOR387C_YOR388C	1070239	1071790
16	17023	17112	90	61	YPL277C	null	17067.5	divergent_overlapping	-,+	YPL277C_YPL276W	16868	17947
16	22503	22792	290	435	YPL274W	SAM3	22647.5	directional_overlapping	+,+	YPL275W_YPL274W	19079	22937
16	24745	24839	95	70	YPL274W	SAM3	24792	directional	+,+	YPL274W_YPL273W	24701	25086
16	28391	28584	194	220	YPL272C	null	28487.5	divergent	-,+	YPL272C_YPL271W	28164	30078
16	29841	30032	192	170	YPL271W	ATP15	29936.5	divergent	-,+	YPL272C_YPL271W	28164	30078
16	40141	40727	587	1279	YPL266W	DIM1	40434	directional	+,+	YPL266W_YPL265W	40077	41042
16	46577	47226	650	2203	YPL263C	KEL3	46901.5	divergent	-,+	YPL263C_YPL262W	46506	47335
16	49011	49136	126	118	YPL260W	null	49073.5	directional	+,+	YPL262W_YPL260W	48802	49302
16	52716	52929	214	597	YPL259C	APM1	52822.5	directional	-,-	YPL259C_YPL258C	52671	53497
16	54772	54909	138	146	YPL258C	THI21	54840.5	NA	NA	NA	NA	NA
16	55452	55537	86	71	YPLCdelta1	null	55494.5	divergent_overlapping	-,+	YPL258C_YPL257W-B	55153	56747
16	56034	56373	340	505	YPLWdelta2	null	56203.5	divergent_overlapping	-,+	YPL258C_YPL257W-B	55153	56747
16	63115	63188	74	59	YPL257W	null	63151.5	directional_overlapping	+,+	YPL257W-A_YPL257W	58070	63278
16	63901	64079	179	392	YPL257W	null	63990	convergent	+,-	YPL257W_YPL256C	63860	64976
16	66986	67661	676	693	YPL255W	BBP1	67323.5	divergent	-,+	YPL256C_YPL255W	66614	67724
16	69101	69214	114	91	YPL255W	BBP1	69157.5	directional	+,+	YPL255W_YPL254W	68882	69484
16	73964	74162	199	271	YPL252C	YAH1	74063	directional	-,-	YPL252C_YPL250C	73881	74308
16	74511	74636	126	101	YPL250C	ICY2	74573.5	NA	NA	NA	NA	NA
16	74912	75257	346	892	YPL250C	ICY2	75084.5	directional	-,-	YPL250C_YPL249C-A	74719	75698
16	82386	82569	184	342	YPL248C	GAL4	82477.5	directional	-,-	YPL248C_YPL247C	82356	82624
16	84259	84791	533	753	YPL246C	RBD2	84525	NA	NA	NA	NA	NA
16	85362	85577	216	388	YPL245W	null	85469.5	divergent	-,+	YPL246C_YPL245W	85297	85585
16	86478	86596	119	79	YPL245W	null	86537	NA	NA	NA	NA	NA
16	87576	87680	105	97	YPL244C	HUT1	87628	NA	NA	NA	NA	NA
16	88043	88445	403	697	YPL244C	HUT1	88244	divergent	-,+	YPL244C_YPL243W	88033	88516
16	95355	95398	44	47	YPL241C	CIN2	95376.5	NA	NA	NA	NA	NA
16	98858	98990	133	99	YPL240C	HSP82	98924	divergent	-,+	YPL240C_YPL239W	98625	99483
16	99201	99273	73	45	YPL239W	YAR1	99237	divergent	-,+	YPL240C_YPL239W	98625	99483
16	100230	100341	112	94	YPL239W	YAR1	100285.5	directional	+,+	YPL239W_YPL237W	100086	100495
16	105535	105719	185	273	YPL234C	TFP3	105627	divergent	-,+	YPL234C_YPL233W	105440	106171
16	105953	106075	123	100	YPL233W	NSL1	106014	divergent	-,+	YPL234C_YPL233W	105440	106171
16	106867	107087	221	409	YPL233W	NSL1	106977	directional	+,+	YPL233W_YPL232W	106822	107274
16	108299	108542	244	487	YPL231W	FAS2	108420.5	directional	+,+	YPL232W_YPL231W	108147	108651
16	114495	115058	564	448	YPL230W	USV1	114776.5	directional	+,+	YPL231W_YPL230W	114315	115218
16	116827	116962	135	118	ARS1607	null	116894.5	directional	+,+	YPL230W_YPL229W	116487	117066
16	118053	118144	92	85	YPL228W	CET1	118098.5	directional	+,+	YPL229W_YPL228W	117687	118381
16	121349	121692	344	327	YPL226W	NEW1	121520.5	divergent	-,+	YPL227C_YPL226W	121167	121766
16	128138	128520	383	410	YPL224C	MMT2	128329	directional	-,-	YPL224C_YPL223C	128087	128630
16	129877	130061	185	278	YPL222W	FMP40	129969	divergent	-,+	YPL223C_YPL222W	129137	130160
16	132266	133006	741	2014	YPL221W	FLC1	132636	directional	+,+	YPL222W_YPL221W	132227	133041
16	135525	135733	209	277	YPL220W	RPL1A	135629	directional	+,+	YPL221W_YPL220W	135423	135788
16	138345	138605	261	670	YPL218W	SAR1	138475	directional	+,+	YPL219W_YPL218W	138227	138696
16	141589	141721	133	110	YPL217C	BMS1	141655	NA	NA	NA	NA	NA
16	142178	142288	111	84	YPL217C	BMS1	142233	NA	NA	NA	NA	NA
16	143298	143352	55	48	YPL217C	BMS1	143325	divergent	-,+	YPL217C_YPL216W	143170	143819
16	150301	150561	261	522	YPL213W	LEA1	150431	divergent	-,+	YPL214C_YPL213W	150190	150612
16	153218	153434	217	442	YPL211W	NIP7	153326	divergent	-,+	YPL212C_YPL211W	153148	153493
16	156292	156403	112	70	YPL210C	SRP72	156347.5	directional	-,-	YPL210C_YPL209C	156211	156488
16	157671	157800	130	107	YPL208W	RKM1	157735.5	divergent	-,+	YPL209C_YPL208W	157592	157840
16	159585	159796	212	248	YPL208W	RKM1	159690.5	directional	+,+	YPL208W_YPL207W	159592	159907
16	163647	164083	437	927	YPL206C	PGC1	163865	divergent	-,+	YPL206C_YPL204W	163596	164274
16	165838	166017	180	268	YPL204W	HRR25	165927.5	directional	+,+	YPL204W_YPL203W	165759	166254
16	169420	169709	290	1172	YPL201C	YIG1	169564.5	directional	-,-	YPL202C_YPL201C	169337	169768
16	171201	171480	280	1567	YPL200W	CSM4	171340.5	divergent	-,+	YPL201C_YPL200W	171154	171482
16	172785	173087	303	1995	YPL199C	null	172936	divergent	-,+	YPL199C_YPL198W	172754	173150
16	174817	174969	153	191	YPL196W	OXR1	174893	directional	+,+	YPL198W_YPL196W	174701	175041
16	176024	176180	157	141	YPL195W	APL5	176102	directional	+,+	YPL196W_YPL195W	175863	176221
16	179077	179179	103	94	YPL195W	APL5	179128	directional	+,+	YPL195W_YPL194W	179020	179275
16	188696	188980	285	343	YPL189W	GUP2	188838	divergent	-,+	YPL189C-A_YPL189W	188512	189152
16	195692	195786	95	68	YPL184C	MRN1	195739	directional	-,-	YPL186C_YPL184C	195425	195948
16	198477	198945	469	562	YPL183W-A	RTC6	198711	divergent	-,+	YPL184C_YPL183W-A	197787	199093
16	202946	203291	346	724	YPL181W	CTI6	203118.5	divergent	-,+	YPL183C_YPL181W	202535	203419
16	211953	212082	130	113	YPLWdelta8	null	212017.5	directional	+,+	YPL179W_YPL178W	209805	212156
16	214119	215318	1200	3368	YPL177C	CUP9	214718.5	directional	-,-	YPL177C_YPL176C	213961	216010
16	215668	215866	199	187	YPL176C	TRE1	215767	directional	-,-	YPL177C_YPL176C	213961	216010
16	218418	218544	127	117	YPL176C	TRE1	218481	divergent	-,+	YPL176C_YPL175W	218362	218628
